"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_runs","winner_wickets","match_number","outcome","method","eliminator"
856119,6,"Sri Lanka","West Indies","female","2015",2015-05-25,"West Indies Women in Sri Lanka T20I Series","R Premadasa Stadium","Colombo","Sri Lanka","bat","SR Taylor","RD Kottahachchi","REJ Martinesz","KKE Kannangara",NA,"WMJK de Silva","West Indies",NA,8,"2",NA,NA,NA
856121,6,"Sri Lanka","West Indies","female","2015",2015-05-26,"West Indies Women in Sri Lanka T20I Series","R Premadasa Stadium","Colombo","West Indies","field","HK Matthews","RA Kottahachchi","RR Wimalasiri","LE Hannibal",NA,"WC Labrooy","West Indies",NA,9,"3",NA,NA,NA
798615,6,"Ireland","Australia","female","2015",2015-08-19,"Australia Women in Ireland T20I Series","YMCA Cricket Club","Dublin","Ireland","field",NA,"AA Baig","GH Black","M Block",NA,"DT Jukes","Australia",25,NA,"1",NA,NA,NA
798619,6,"Ireland","Australia","female","2015",2015-08-21,"Australia Women in Ireland T20I Series","YMCA Cricket Club","Dublin","Australia","bat",NA,"M Block","K Gallagher","CM Colleran",NA,"DT Jukes","Australia",55,NA,"2",NA,NA,NA
798621,6,"Ireland","Australia","female","2015",2015-08-22,"Australia Women in Ireland T20I Series","YMCA Cricket Club","Dublin","Australia","bat",NA,"AA Baig","CM Colleran","K Gallagher",NA,"DT Jukes","Australia",99,NA,"3",NA,NA,NA
798377,6,"England","Australia","female","2015",2015-08-26,"Women's Ashes","County Ground","Chelmsford","England","field","SJ Taylor","NGB Cook","MJ Saggers",NA,"PJ Hartley",NA,"England",NA,7,"1",NA,NA,NA
798379,6,"England","Australia","female","2015",2015-08-28,"Women's Ashes","County Ground","Hove","England","field","RM Farrell","NGB Cook","PJ Hartley",NA,"MJD Bodenham",NA,"Australia",20,NA,"2",NA,NA,NA
798381,6,"England","Australia","female","2015",2015-08-31,"Women's Ashes","Sophia Gardens","Cardiff","England","field","NR Sciver","RJ Bailey","RK Illingworth","MA Gough","RT Robinson","DT Jukes","England",NA,5,"3",NA,NA,NA
923321,6,"Pakistan","Bangladesh","female","2015/16",2015-09-30,"Bangladesh Women in Pakistan T20I Series","Southend Club Cricket Stadium","Karachi","Pakistan","bat","Bismah Maroof","Rashid Riaz","Riazuddin","Mohammad Rashid Ali Khan","Farooq Ali Khan","Mohammed Anees","Pakistan",29,NA,"1",NA,NA,NA
923323,6,"Pakistan","Bangladesh","female","2015/16",2015-10-01,"Bangladesh Women in Pakistan T20I Series","Southend Club Cricket Stadium","Karachi","Pakistan","bat","Bismah Maroof","Rashid Riaz","Riazuddin","Mohammad Rashid Ali Khan","Farooq Ali Khan","Mohammed Anees","Pakistan",34,NA,"2",NA,NA,NA
892043,6,"West Indies","Pakistan","female","2015/16",2015-10-29,"Pakistan Women in West Indies T20I Series","National Cricket Stadium, St George's","Grenada","West Indies","field","DJS Dottin","PJ Nero","JM Williams","N Duguid",NA,"DT Jukes","West Indies",NA,8,"1",NA,NA,NA
881755,6,"Bangladesh","Ireland","female","2015/16",2015-12-05,"ICC Women's World Twenty20 Qualifier","Terdthai Cricket Ground","Bangkok","Bangladesh","bat","Rumana Ahmed","K Cross","CA Polosak","JM Williams",NA,"GF Labrooy","Ireland",NA,2,NA,NA,NA,NA
895789,6,"Australia","India","female","2015/16",2016-01-29,"India Women in Australia T20I Series","Melbourne Cricket Ground",NA,"India","field","J Goswami","GA Abood","GC Joshua","D Ireland","SJ Nogajski","D Talalla","India",NA,10,"2",NA,"D/L",NA
895791,6,"Australia","India","female","2015/16",2016-01-31,"India Women in Australia T20I Series","Sydney Cricket Ground",NA,"India","field","EA Perry","GA Abood","SJ Nogajski","BC Treloar","GC Joshua","D Talalla","Australia",15,NA,"3",NA,NA,NA
907381,6,"South Africa","England","female","2015/16",2016-02-18,"England Women in South Africa T20I Series","Boland Park","Paarl","South Africa","field","SJ Taylor","A Paleker","DJ Smith","BM White",NA,"A Barnes","England",15,NA,"1",NA,NA,NA
907385,6,"South Africa","England","female","2015/16",2016-02-21,"England Women in South Africa T20I Series","New Wanderers Stadium","Johannesburg","England","field","SJ Taylor","BP Jele","DJ Smith","BM White","A Paleker","A Barnes","England",NA,4,"3",NA,NA,NA
907395,6,"South Africa","West Indies","female","2015/16",2016-03-04,"West Indies Women in South Africa T20I Series","Kingsmead","Durban","South Africa","bat","S Ismail","A Paleker","DJ Smith","PJ Vosloo","BM White","S Wadvalla","South Africa",11,NA,"1",NA,NA,NA
907399,6,"South Africa","West Indies","female","2015/16",2016-03-09,"West Indies Women in South Africa T20I Series","Newlands","Cape Town","South Africa","bat","L Lee","BP Jele","BM White",NA,"A Paleker","S Wadvalla","South Africa",4,NA,"3",NA,NA,NA
951375,6,"India","Bangladesh","female","2015/16",2016-03-15,"Women's World T20","M Chinnaswamy Stadium","Bangalore","Bangladesh","field","H Kaur","Aleem Dar","REJ Martinesz","JD Cloete","SD Fry","JJ Crowe","India",72,NA,"1",NA,NA,NA
951377,6,"New Zealand","Sri Lanka","female","2015/16",2016-03-15,"Women's World T20","Feroz Shah Kotla","Delhi","Sri Lanka","bat","SW Bates","MA Gough","C Shamshuddin","RSA Palliyaguruge",NA,"AJ Pycroft","New Zealand",NA,7,"2",NA,NA,NA
951379,6,"Pakistan","West Indies","female","2015/16",2016-03-16,"Women's World T20","MA Chidambaram Stadium, Chepauk","Chennai","Pakistan","field","Anam Amin","AK Chaudhary","K Cross","CK Nandan",NA,"J Srinath","West Indies",4,NA,"3",NA,NA,NA
951381,6,"Bangladesh","England","female","2015/16",2016-03-17,"Women's World T20","M Chinnaswamy Stadium","Bangalore","England","bat","CM Edwards","SD Fry","REJ Martinesz","Aleem Dar","JD Cloete","JJ Crowe","England",36,NA,"4",NA,NA,NA
951383,6,"Ireland","New Zealand","female","2015/16",2016-03-18,"Women's World T20","Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","New Zealand","bat","SW Bates","VA Kulkarni","CA Polosak","Navdeep Singh",NA,"RB Richardson","New Zealand",93,NA,"5",NA,NA,NA
951385,6,"Australia","South Africa","female","2015/16",2016-03-18,"Women's World T20","Vidarbha Cricket Association Stadium, Jamtha","Nagpur","South Africa","bat","MM Lanning","K Cross","CK Nandan","AK Chaudhary",NA,"J Srinath","Australia",NA,6,"6",NA,NA,NA
951387,6,"India","Pakistan","female","2015/16",2016-03-19,"Women's World T20","Feroz Shah Kotla","Delhi","Pakistan","field","Anam Amin","MA Gough","RSA Palliyaguruge","C Shamshuddin","REJ Martinesz","AJ Pycroft","Pakistan",2,NA,"7",NA,"D/L",NA
951389,6,"Bangladesh","West Indies","female","2015/16",2016-03-20,"Women's World T20","MA Chidambaram Stadium, Chepauk","Chennai","West Indies","bat","SR Taylor","AK Chaudhary","CK Nandan","K Cross",NA,"J Srinath","West Indies",49,NA,"8",NA,NA,NA
951391,6,"Sri Lanka","Ireland","female","2015/16",2016-03-20,"Women's World T20","Punjab Cricket Association IS Bindra Stadium, Mohali","Mohali","Sri Lanka","bat","CJ Metcalfe","VA Kulkarni","CA Polosak","Ranjeev Sharma",NA,"RB Richardson","Sri Lanka",14,NA,NA,NA,NA,NA
951393,6,"Australia","New Zealand","female","2015/16",2016-03-21,"Women's World T20","Vidarbha Cricket Association Stadium, Jamtha","Nagpur","Australia","bat","LM Kasperek","RSA Palliyaguruge","C Shamshuddin","N Pandit","MA Gough","AJ Pycroft","New Zealand",NA,6,"10",NA,NA,NA
951395,6,"India","England","female","2015/16",2016-03-22,"Women's World T20","Himachal Pradesh Cricket Association Stadium","Dharamsala","England","field","HC Knight","REJ Martinesz","JS Wilson","VK Sharma","SD Fry","JJ Crowe","England",NA,2,"11",NA,NA,NA
951397,6,"Ireland","South Africa","female","2015/16",2016-03-23,"Women's World T20","MA Chidambaram Stadium, Chepauk","Chennai","South Africa","bat","S Luus","K Cross","CK Nandan","AK Chaudhary",NA,"J Srinath","South Africa",67,NA,"12",NA,NA,NA
951399,6,"England","West Indies","female","2015/16",2016-03-24,"Women's World T20","Himachal Pradesh Cricket Association Stadium","Dharamsala","West Indies","bat","TT Beaumont","VA Kulkarni","CA Polosak","VK Sharma",NA,"JJ Crowe","England",NA,1,"14",NA,NA,NA
951401,6,"Australia","Sri Lanka","female","2015/16",2016-03-24,"Women's World T20","Feroz Shah Kotla","Delhi","Sri Lanka","bat","EJ Villani","CB Gaffaney","MA Gough","RSA Palliyaguruge","C Shamshuddin","AJ Pycroft","Australia",NA,9,"13",NA,NA,NA
951403,6,"Bangladesh","Pakistan","female","2015/16",2016-03-24,"Women's World T20","Feroz Shah Kotla","Delhi","Bangladesh","bat","Sidra Ameen","RSA Palliyaguruge","C Shamshuddin","MA Gough","PR Reiffel","AJ Pycroft","Pakistan",NA,9,"15",NA,NA,NA
951405,6,"Australia","Ireland","female","2015/16",2016-03-26,"Women's World T20","Feroz Shah Kotla","Delhi","Australia","field","ML Schutt","CB Gaffaney","S Ravi","RJ Tucker","C Shamshuddin","JJ Crowe","Australia",NA,7,"16",NA,NA,NA
951407,6,"New Zealand","South Africa","female","2015/16",2016-03-26,"Women's World T20","M Chinnaswamy Stadium","Bangalore","New Zealand","field","SFM Devine","SD Fry","REJ Martinesz","JS Wilson",NA,"DC Boon","New Zealand",NA,7,"17",NA,NA,NA
951409,6,"India","West Indies","female","2015/16",2016-03-27,"Women's World T20","Punjab Cricket Association IS Bindra Stadium, Mohali","Chandigarh","India","field","DJS Dottin","RK Illingworth","NJ Llong","M Erasmus","HDPK Dharmasena","RS Madugalle","West Indies",3,NA,"18",NA,NA,NA
951411,6,"England","Pakistan","female","2015/16",2016-03-27,"Women's World T20","MA Chidambaram Stadium, Chepauk","Chennai","England","bat","CM Edwards","AK Chaudhary","K Cross","CK Nandan",NA,"J Srinath","England",68,NA,"19",NA,NA,NA
951413,6,"South Africa","Sri Lanka","female","2015/16",2016-03-28,"Women's World T20","M Chinnaswamy Stadium","Bangalore","Sri Lanka","bat","AC Jayangani","SD Fry","JS Wilson","CA Polosak","VA Kulkarni","DC Boon","Sri Lanka",10,NA,"20",NA,NA,NA
951415,6,"Australia","England","female","2015/16",2016-03-30,"Women's World T20","Feroz Shah Kotla","Delhi","England","field","MM Lanning","CB Gaffaney","S Ravi","REJ Martinesz","JS Wilson","JJ Crowe","Australia",5,NA,NA,NA,NA,NA
951417,6,"New Zealand","West Indies","female","2015/16",2016-03-31,"Women's World T20","Wankhede Stadium","Mumbai","New Zealand","field","B Cooper","RK Illingworth","NJ Llong","SD Fry","PR Reiffel","J Srinath","West Indies",6,NA,NA,NA,NA,NA
951419,6,"Australia","West Indies","female","2015/16",2016-04-03,"Women's World T20","Eden Gardens","Kolkata","Australia","bat","HK Matthews","Aleem Dar","RK Illingworth","S Ravi","NJ Llong","AJ Pycroft","West Indies",NA,8,NA,NA,NA,NA
946551,6,"England","Pakistan","female","2016",2016-07-03,"Pakistan Women in England T20I Series","County Ground","Bristol","England","bat","TT Beaumont","MA Gough","RT Robinson",NA,"RJ Bailey","DT Jukes","England",68,NA,"1",NA,NA,NA
946553,6,"England","Pakistan","female","2016",2016-07-05,"Pakistan Women in England T20I Series","The Rose Bowl","Southampton","England","bat","FC Wilson","NGB Cook","RT Robinson",NA,"MA Gough","DT Jukes","England",35,NA,"2",NA,NA,NA
946555,6,"England","Pakistan","female","2016",2016-07-07,"Pakistan Women in England T20I Series","County Ground","Chelmsford","England","bat","L Winfield","DJ Millns","MJ Saggers",NA,"AG Wharf","DT Jukes","England",57,NA,"3",NA,NA,NA
962023,6,"Ireland","Bangladesh","female","2016",2016-09-05,"Bangladesh Women in Ireland T20I Series","Bready Cricket Club, Magheramason","Londonderry","Bangladesh","field",NA,"R Black","AJ Neill","AJT Dowdalls",NA,"DT Jukes","Ireland",6,NA,"1",NA,NA,NA
1044211,6,"Sri Lanka","Australia","female","2016",2016-09-27,NA,"Sinhalese Sports Club Ground","Colombo","Australia","field","KM Beams","JWHD Boteju","ID Gunawardene","SPD Jayamahamudali",NA,"M Pethiyagoda","Australia",NA,10,NA,NA,NA,NA
1050615,6,"New Zealand","Pakistan","female","2016/17",2016-11-21,NA,"Saxton Oval","Nelson","New Zealand","bat",NA,"K Cross","D Venter",NA,NA,"RE Hayward","New Zealand",14,NA,NA,NA,NA,NA
1065348,6,"India","Pakistan","female","2016/17",2016-12-04,"Asian Cricket Council Women's Twenty20 Asia Cup","Asian Institute of Technology Ground","Bangkok","India","bat","M Raj","BB Pradhan","Sarika Prasad","AK Rana",NA,"GF Labrooy","India",17,NA,NA,NA,NA,NA
1043989,6,"Australia","New Zealand","female","2016/17",2017-02-17,"New Zealand Women in Australia T20I Series","Melbourne Cricket Ground",NA,"New Zealand","field","EJ Villani","GA Abood","SAJ Craig","AJ Barrow","JD Ward","SR Bernard","Australia",40,NA,"1",NA,NA,NA
1043991,6,"Australia","New Zealand","female","2016/17",2017-02-19,"New Zealand Women in Australia T20I Series","Simonds Stadium, South Geelong","Victoria","Australia","field","AM Peterson","SAJ Craig","JD Ward","AJ Barrow","GA Abood","SR Bernard","New Zealand",8,NA,"2",NA,"D/L",NA
1043993,6,"Australia","New Zealand","female","2016/17",2017-02-22,"New Zealand Women in Australia T20I Series","Adelaide Oval",NA,"New Zealand","bat","SW Bates","GA Abood","JD Ward","AJ Barrow","SAJ Craig","SR Bernard","New Zealand",47,NA,"3",NA,NA,NA
1122902,6,"West Indies","Sri Lanka","female","2017/18",2017-10-21,"Sri Lanka Women tour of West Indies","Coolidge Cricket Ground","Antigua","West Indies","bat","ASS Fletcher","JM Williams","CM Tuckett",NA,NA,"Denavon Hayles","West Indies",47,NA,"2",NA,NA,NA
1122908,6,"New Zealand","Pakistan","female","2017/18",2017-11-09,"New Zealand Women tour of United Arab Emirates","Sharjah Cricket Stadium",NA,"New Zealand","bat","SFM Devine","Ahmed Shahab","Rashid Riaz","Khalid Mahmood",NA,"Mohammed Anees","New Zealand",39,NA,"2",NA,NA,NA
1122909,6,"New Zealand","Pakistan","female","2017/18",2017-11-12,"New Zealand Women tour of United Arab Emirates","Sharjah Cricket Stadium",NA,"New Zealand","bat","SW Bates","Khalid Mahmood","Rashid Riaz","Ahmed Shahab",NA,"Mohammed Anees","New Zealand",42,NA,"3",NA,NA,NA
1122910,6,"Pakistan","New Zealand","female","2017/18",2017-11-14,"New Zealand Women tour of United Arab Emirates","Sharjah Cricket Stadium",NA,"Pakistan","bat","SFM Devine","Ahmed Shahab","Khalid Mahmood","Rashid Riaz",NA,"Mohammed Anees","New Zealand",NA,7,"4",NA,NA,NA
1086067,6,"England","Australia","female","2017/18",2017-11-17,"England Women tour of Australia","North Sydney Oval","Sydney","Australia","field","BL Mooney","GC Joshua","SAJ Craig","BC Treloar","JD Ward","SR Bernard","Australia",NA,6,"1",NA,NA,NA
1086068,6,"England","Australia","female","2017/18",2017-11-19,"England Women tour of Australia","Manuka Oval","Canberra","England","bat","KH Brunt","JD Ward","GC Joshua","SA Lightbody","SAJ Craig","SR Bernard","England",40,NA,"2",NA,NA,NA
1086069,6,"Australia","England","female","2017/18",2017-11-21,"England Women tour of Australia","Manuka Oval","Canberra","Australia","bat","DN Wyatt","JD Ward","SAJ Craig","SA Lightbody","GC Joshua","SR Bernard","England",NA,4,"3",NA,NA,NA
1123206,6,"South Africa","India","female","2017/18",2018-02-13,"India Women tour of South Africa","Senwes Park","Potchefstroom","India","field","M Raj","Siphelele Gasa","LB Gcuma","Stephen Harris",NA,"GH Pienaar","India",NA,7,"1",NA,NA,NA
1123207,6,"South Africa","India","female","2017/18",2018-02-16,"India Women tour of South Africa","Buffalo Park","East London","India","field",NA,"Siphelele Gasa","Stephen Harris","LB Gcuma",NA,"GH Pienaar","India",NA,9,"2",NA,NA,NA
1123208,6,"India","South Africa","female","2017/18",2018-02-18,"India Women tour of South Africa","The Wanderers Stadium","Johannesburg","South Africa","field","S Ismail","LB Gcuma","Stephen Harris","PJ Vosloo","Siphelele Gasa","S Wadvalla","South Africa",NA,5,"3",NA,NA,NA
1123209,6,"South Africa","India","female","2017/18",2018-02-21,"India Women tour of South Africa","SuperSport Park","Centurion","India","field",NA,"Siphelele Gasa","Stephen Harris","LB Gcuma","PJ Vosloo","GH Pienaar",NA,NA,NA,"4","no result",NA,NA
1123210,6,"India","South Africa","female","2017/18",2018-02-24,"India Women tour of South Africa","Newlands","Cape Town","South Africa","field","M Raj","Siphelele Gasa","LB Gcuma",NA,"Stephen Harris","GH Pienaar","India",54,NA,"5",NA,NA,NA
1138194,6,"New Zealand","West Indies","female","2017/18",2018-03-14,"West Indies Women tour of New Zealand","Bay Oval","Mount Maunganui","West Indies","field","KJ Martin","BF Bowden","K Cross",NA,"D Venter","RA Dykes","New Zealand",8,NA,"1",NA,NA,NA
1138195,6,"New Zealand","West Indies","female","2017/18",2018-03-16,"West Indies Women tour of New Zealand","Bay Oval","Mount Maunganui","West Indies","field","AE Satterthwaite","BF Bowden","K Cross",NA,"A Mehrotra","RA Dykes","New Zealand",106,NA,"2",NA,NA,NA
1138196,6,"New Zealand","West Indies","female","2017/18",2018-03-20,"West Indies Women tour of New Zealand","Pukekura Park","New Plymouth","West Indies","field","HK Matthews","BF Bowden","Kim Cotton",NA,NA,"RA Dykes","New Zealand",1,NA,"3",NA,NA,NA
1131235,6,"India","Australia","female","2017/18",2018-03-22,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","Australia","field","A Gardner","KN Ananthapadmanabhan","HAS Khalid","UV Gandhe","R Pandit","M Nayyar","Australia",NA,6,"1",NA,NA,NA
1131236,6,"Australia","England","female","2017/18",2018-03-23,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","England","field","NR Sciver","UV Gandhe","R Pandit","HAS Khalid","KN Ananthapadmanabhan","M Nayyar","England",NA,8,"2",NA,NA,NA
1131237,6,"India","England","female","2017/18",2018-03-25,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","England","field","DN Wyatt","UV Gandhe","HAS Khalid","KN Ananthapadmanabhan","R Pandit","M Nayyar","England",NA,7,"3",NA,NA,NA
1138198,6,"West Indies","New Zealand","female","2017/18",2018-03-25,"West Indies Women tour of New Zealand","Seddon Park","Hamilton","New Zealand","field","KJ Martin","DJ Walker","Kim Cotton",NA,"D Venter","GAV Baxter","New Zealand",NA,7,"5",NA,NA,NA
1131238,6,"Australia","India","female","2017/18",2018-03-26,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","India","field","ML Schutt","KN Ananthapadmanabhan","R Pandit","HAS Khalid","UV Gandhe","M Nayyar","Australia",36,NA,"4",NA,NA,NA
1131239,6,"England","Australia","female","2017/18",2018-03-28,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","Australia","field","EA Perry","UV Gandhe","KN Ananthapadmanabhan","R Pandit","HAS Khalid","M Nayyar","Australia",NA,8,"5",NA,NA,NA
1138202,6,"Sri Lanka","Pakistan","female","2017/18",2018-03-28,"Pakistan Women tour of Sri Lanka","Sinhalese Sports Club Ground","Colombo","Pakistan","field","Javeria Khan","RA Kottahachchi","WN de Silva","AG Dissanayake",NA,"WC Labrooy","Pakistan",NA,1,"1",NA,NA,NA
1131240,6,"England","India","female","2017/18",2018-03-29,"India Tri-Nation Women's T20 Series","Brabourne Stadium","Mumbai","England","bat","AA Patil","HAS Khalid","R Pandit","UV Gandhe","KN Ananthapadmanabhan","M Nayyar","India",NA,8,"6",NA,NA,NA
1138203,6,"Pakistan","Sri Lanka","female","2017/18",2018-03-30,"Pakistan Women tour of Sri Lanka","Nondescripts Cricket Club Ground","Colombo","Pakistan","bat","HASD Siriwardene","AG Dissanayake","PN Udawatta","Susantha Dissanayake",NA,"WC Labrooy","Sri Lanka",NA,7,"2",NA,NA,NA
