"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"RWT Key",43,1061,2205,48.1179138321995,25.2619047619048,132,2,1,1,5,158
"Rehan Ahmed",27,944,1237,76.3136620856912,36.3076923076923,130,10,1,1,6,122
"S Chanderpaul",41,1374,2697,50.9454949944383,38.1666666666667,167,7,5,2,9,117
"S Conners",46,323,768,42.0572916666667,8.72972972972973,34,7,9,0,0,39
"S Kaul",3,4,16,25,1.33333333333333,1,0,0,0,0,4
"S Mahmood",32,277,810,34.1975308641975,15.3888888888889,30,1,14,0,0,46
"S Prasanna",8,112,118,94.9152542372881,14,14,5,0,0,0,31
"S Snater",47,773,999,77.3773773773774,19.8205128205128,93,17,8,0,4,79
"S Steel",6,66,105,62.8571428571429,11,10,0,0,0,0,39
"S van Zyl",64,2178,4403,49.4662729956848,35.7049180327869,301,3,3,4,10,173
"SA Abbott",16,586,767,76.4015645371578,45.0769230769231,59,15,3,0,4,87
"SA Northeast",193,8017,13729,58.3946390851482,47.7202380952381,979,39,25,23,32,410
"SA Patterson",126,1618,3881,41.6902860087606,14.9814814814815,219,5,18,0,3,63
"SA Piolet",10,180,463,38.8768898488121,18,18,1,0,0,0,32
"SA Zaib",79,1948,4049,48.1106446036058,25.9733333333333,217,19,4,3,7,135
"SC Cook",18,432,772,55.9585492227979,25.4117647058824,52,0,1,0,2,89
"SC Kerrigan",83,947,2246,42.1638468388246,16.3275862068966,115,9,25,0,2,62
"SC Meaker",47,585,1478,39.5805142083897,16.25,75,2,11,0,2,58
"SC Moore",16,474,1032,45.9302325581395,31.6,67,2,1,1,3,128
"SCJ Broad",53,925,1280,72.265625,21.5116279069767,126,14,10,0,5,57
"SD Bates",2,6,24,25,3,1,0,0,0,0,6
"SD Hope",4,187,266,70.3007518796992,62.3333333333333,23,1,1,0,2,83
"SD Parry",18,294,635,46.2992125984252,16.3333333333333,43,0,0,0,0,44
"SD Peters",40,988,1818,54.3454345434543,25.3333333333333,137,0,1,0,7,88
"SD Robson",210,7029,13601,51.6800235276818,35.8622448979592,949,7,14,18,26,253
"SE Marsh",10,438,833,52.5810324129652,48.6666666666667,65,1,1,2,2,125
