"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","match_referee","winner","winner_runs","winner_innings","outcome","winner_wickets","tv_umpire","toss_uncontested","match_number"
692841,6,"Durham","Nottinghamshire","male","2014",2014-08-31,"LV= County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"JH Evans","PJ Hartley",NA,NA,"Durham",54,NA,NA,NA,NA,NA,NA
692981,6,"Derbyshire","Worcestershire","male","2014",2014-08-31,"LV= County Championship","County Ground, Derby","Derby","Derbyshire","bat",NA,"MJD Bodenham","NGB Cook",NA,NA,"Derbyshire",138,NA,NA,NA,NA,NA,NA
692983,6,"Glamorgan","Kent","male","2014",2014-08-31,"LV= County Championship","St Lawrence Ground, Canterbury","Canterbury","Glamorgan","bat",NA,"DJ Millns","NL Bainton",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
692985,6,"Leicestershire","Hampshire","male","2014",2014-08-31,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Leicestershire","bat",NA,"P Willey","MJ Saggers",NA,NA,"Hampshire",34,"1",NA,NA,NA,NA,NA
692843,6,"Yorkshire","Nottinghamshire","male","2014",2014-09-09,"LV= County Championship","Trent Bridge, Nottingham","Nottingham","Yorkshire","bat","RJ Sidebottom","RJ Bailey","MJ Saggers",NA,NA,"Yorkshire",152,"1",NA,NA,"MR Benson",NA,NA
692845,6,"Durham","Middlesex","male","2014",2014-09-09,"LV= County Championship","Lord's, London","London","Durham","bat",NA,"NL Bainton","DJ Millns",NA,NA,"Durham",141,NA,NA,NA,NA,NA,NA
692847,6,"Lancashire","Sussex","male","2014",2014-09-09,"LV= County Championship","County Ground, Hove","Brighton","Sussex","field",NA,"JW Lloyds","MJD Bodenham",NA,NA,"Sussex",NA,NA,NA,7,NA,NA,NA
692849,6,"Northamptonshire","Warwickshire","male","2014",2014-09-09,"LV= County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"RT Robinson","NGB Cook",NA,NA,"Warwickshire",16,"1",NA,NA,NA,NA,NA
692987,6,"Glamorgan","Derbyshire","male","2014",2014-09-09,"LV= County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","bat",NA,"NJ Llong","NA Mallender",NA,NA,"Glamorgan",106,NA,NA,NA,NA,NA,NA
692989,6,"Worcestershire","Surrey","male","2014",2014-09-09,"LV= County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","bat",NA,"JH Evans","NGC Cowley",NA,NA,"Worcestershire",27,NA,NA,NA,NA,NA,NA
692991,6,"Kent","Essex","male","2014",2014-09-09,"LV= County Championship","County Ground, Chelmsford","Chelmsford","Kent","bat",NA,"SC Gale","IJ Gould",NA,NA,"Essex",NA,NA,NA,9,NA,NA,NA
692851,6,"Sussex","Nottinghamshire","male","2014",2014-09-15,"LV= County Championship","Trent Bridge, Nottingham","Nottingham","Sussex","bat",NA,"RA Kettleborough","PJ Hartley",NA,NA,"Sussex",191,NA,NA,NA,NA,NA,NA
692853,6,"Somerset","Middlesex","male","2014",2014-09-15,"LV= County Championship","County Ground, Taunton","Taunton","Middlesex","field",NA,"AG Wharf","SJ O'Shaughnessy",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
692855,6,"Durham","Northamptonshire","male","2014",2014-09-15,"LV= County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Northamptonshire","field",NA,"RJ Bailey","MA Gough",NA,NA,"Durham",219,"1",NA,NA,NA,NA,NA
692995,6,"Surrey","Derbyshire","male","2014",2014-09-15,"LV= County Championship","Kennington Oval, London","London","Derbyshire","field",NA,"RT Robinson","MJD Bodenham",NA,NA,"Derbyshire",NA,NA,NA,8,NA,NA,NA
692997,6,"Leicestershire","Essex","male","2014",2014-09-15,"LV= County Championship","Grace Road, Leicester","Leicester","Essex","field",NA,"P Willey","GD Lloyd",NA,NA,"Essex",79,"1",NA,NA,NA,NA,NA
692999,6,"Kent","Hampshire","male","2014",2014-09-15,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Kent","bat",NA,"DJ Millns","NGC Cowley",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
692857,6,"Sussex","Northamptonshire","male","2014",2014-09-23,"LV= County Championship","County Ground, Northampton","Northampton","Sussex","bat",NA,"G Sharp","P Willey",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
692859,6,"Yorkshire","Somerset","male","2014",2014-09-23,"LV= County Championship","Headingley, Leeds","Leeds","Yorkshire","bat",NA,"AG Wharf","PJ Hartley",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
692861,6,"Middlesex","Lancashire","male","2014",2014-09-23,"LV= County Championship","Old Trafford, Manchester","Manchester","Middlesex","bat","G Chapple","NGB Cook","DJ Millns",NA,NA,NA,NA,NA,"draw",NA,"MR Benson",NA,NA
692863,6,"Durham","Warwickshire","male","2014",2014-09-23,"LV= County Championship","Edgbaston, Birmingham","Birmingham","Durham","bat",NA,"RJ Bailey","SC Gale",NA,NA,"Warwickshire",13,"1",NA,NA,NA,NA,NA
693001,6,"Hampshire","Glamorgan","male","2014",2014-09-23,"LV= County Championship","Sophia Gardens, Cardiff","Cardiff","Hampshire","bat",NA,"JW Lloyds","GD Lloyd",NA,NA,"Hampshire",291,NA,NA,NA,NA,NA,NA
693003,6,"Derbyshire","Leicestershire","male","2014",2014-09-23,"LV= County Championship","County Ground, Derby","Derby","Leicestershire","field",NA,"MJ Saggers","JH Evans",NA,NA,"Derbyshire",408,NA,NA,NA,NA,NA,NA
693005,6,"Worcestershire","Essex","male","2014",2014-09-23,"LV= County Championship","County Ground, Chelmsford","Chelmsford","Essex","field",NA,"NA Mallender","SJ O'Shaughnessy",NA,NA,"Essex",92,"1",NA,NA,NA,NA,NA
693007,6,"Gloucestershire","Kent","male","2014",2014-09-23,"LV= County Championship","St Lawrence Ground, Canterbury","Canterbury","Gloucestershire","bat",NA,"NL Bainton","SA Garratt",NA,NA,"Gloucestershire",244,NA,NA,NA,NA,NA,NA
770759,6,"Northern Districts","Auckland Aces","male","2014/15",2014-10-23,"Plunket Shield","Cobham Oval (New), Whangarei","Whangarei","Northern Districts","bat",NA,"BG Frost","GAV Baxter",NA,"GC Morris","Auckland Aces",NA,NA,NA,5,NA,NA,NA
770761,6,"Canterbury","Wellington Firebirds","male","2014/15",2014-10-25,"Plunket Shield","Hagley Oval, Christchurch","Christchurch","Wellington Firebirds","field",NA,"A Mehrotra","TJ Parlane",NA,"DB Cowie","Wellington Firebirds",NA,NA,NA,4,NA,NA,NA
770763,6,"Otago Volts","Central Stags","male","2014/15",2014-10-26,"Plunket Shield","Nelson Park, Napier","Napier","Otago Volts","bat",NA,"AL Gillies","WR Knights",NA,"DM Quested","Central Stags",94,"1",NA,NA,NA,NA,NA
770765,6,"Wellington Firebirds","Auckland Aces","male","2014/15",2014-12-11,"Plunket Shield","Basin Reserve, Wellington","Wellington","Auckland Aces","field",NA,"A Mehrotra","PD Jones",NA,NA,"Auckland Aces",NA,NA,NA,6,NA,NA,NA
770767,6,"Canterbury","Central Stags","male","2014/15",2014-12-11,"Plunket Shield","Hagley Oval, Christchurch","Christchurch","Central Stags","field",NA,"DJ Walker","TJ Parlane",NA,NA,"Canterbury",102,NA,NA,NA,NA,NA,NA
770769,6,"Northern Districts","Otago Volts","male","2014/15",2014-12-11,"Plunket Shield","University Oval, Dunedin","Dunedin","Otago Volts","field",NA,"CM Brown","WR Knights",NA,"GC Morris","Northern Districts",27,NA,NA,NA,NA,NA,NA
770771,6,"Otago Volts","Canterbury","male","2014/15",2014-12-18,"Plunket Shield","Mainpower Oval, Rangiora","Rangiora","Canterbury","field",NA,"A Mehrotra","GAV Baxter",NA,"DM Quested","Otago Volts",82,NA,NA,NA,NA,NA,NA
770773,6,"Northern Districts","Wellington Firebirds","male","2014/15",2014-12-18,"Plunket Shield","Seddon Park, Hamilton","Hamilton","Wellington Firebirds","field",NA,"BG Frost","WR Knights",NA,"GC Morris","Northern Districts",395,NA,NA,NA,NA,NA,NA
770775,6,"Central Stags","Auckland Aces","male","2014/15",2014-12-18,"Plunket Shield","Eden Park Outer Oval, Auckland","Auckland","Auckland Aces","field",NA,"DJ Walker","AL Gillies",NA,"DB Cowie","Central Stags",245,NA,NA,NA,NA,NA,NA
770777,6,"Central Stags","Otago Volts","male","2014/15",2015-02-06,"Plunket Shield","Queen's Park, Invercargill","Invercargill","Otago Volts","field",NA,"SJ Nogajski","WR Knights",NA,"GC Morris",NA,NA,NA,"draw",NA,NA,NA,NA
770779,6,"Wellington Firebirds","Canterbury","male","2014/15",2015-02-06,"Plunket Shield","Basin Reserve, Wellington","Wellington","Canterbury","field",NA,"LB Gcuma","AL Gillies",NA,"DM Quested","Canterbury",NA,NA,NA,9,NA,NA,NA
770781,6,"Auckland Aces","Northern Districts","male","2014/15",2015-02-06,"Plunket Shield","Colin Maiden Park, Auckland","Auckland","Northern Districts","field",NA,"BG Frost","TJ Parlane",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
770785,6,"Northern Districts","Central Stags","male","2014/15",2015-02-15,"Plunket Shield","Pukekura Park, New Plymouth","New Plymouth","Central Stags","field",NA,"LB Gcuma","TJ Parlane",NA,"DB Cowie",NA,NA,NA,"draw",NA,NA,NA,NA
770783,6,"Wellington Firebirds","Otago Volts","male","2014/15",2015-02-16,"Plunket Shield","Karori Park, Wellington","Wellington","Otago Volts","field",NA,"PD Jones","WR Knights",NA,"GC Morris","Otago Volts",NA,NA,NA,6,NA,NA,NA
770787,6,"Canterbury","Auckland Aces","male","2014/15",2015-02-16,"Plunket Shield","Mainpower Oval, Rangiora","Rangiora","Auckland Aces","field",NA,"CM Brown","DJ Walker",NA,"DM Quested","Auckland Aces",NA,NA,NA,10,NA,NA,NA
770789,6,"Northern Districts","Central Stags","male","2014/15",2015-02-27,"Plunket Shield","Cobham Oval (New), Whangarei","Whangarei","Northern Districts","bat",NA,"CM Brown","TJ Parlane",NA,"DM Quested","Northern Districts",43,NA,NA,NA,NA,NA,NA
770791,6,"Wellington Firebirds","Otago Volts","male","2014/15",2015-02-28,"Plunket Shield","Queenstown Events Centre","Queenstown","Otago Volts","field",NA,"GAV Baxter","RD Kottahachchi",NA,"RL McHarg",NA,NA,NA,"draw",NA,NA,NA,NA
770793,6,"Auckland Aces","Canterbury","male","2014/15",2015-03-01,"Plunket Shield","Colin Maiden Park, Auckland","Auckland","Auckland Aces","bat",NA,"PD Jones","WR Knights",NA,"GC Morris","Canterbury",NA,NA,NA,4,NA,NA,NA
770795,6,"Central Stags","Wellington Firebirds","male","2014/15",2015-03-08,"Plunket Shield","Pukekura Park, New Plymouth","New Plymouth","Central Stags","bat",NA,"CM Brown","PD Jones",NA,"DM Quested","Wellington Firebirds",NA,NA,NA,3,NA,NA,NA
770797,6,"Canterbury","Northern Districts","male","2014/15",2015-03-09,"Plunket Shield","Hagley Oval, Christchurch","Christchurch","Northern Districts","field",NA,"A Mehrotra","RD Kottahachchi",NA,NA,"Canterbury",301,NA,NA,NA,NA,NA,NA
770799,6,"Auckland Aces","Otago Volts","male","2014/15",2015-03-09,"Plunket Shield","University Oval, Dunedin","Dunedin","Otago Volts","field",NA,"BG Frost","AL Gillies",NA,NA,"Otago Volts",NA,NA,NA,4,NA,NA,NA
770801,6,"Canterbury","Central Stags","male","2014/15",2015-03-17,"Plunket Shield","Saxton Oval, Nelson","Nelson","Central Stags","field",NA,"PD Jones","AL Gillies",NA,"GC Morris","Canterbury",183,NA,NA,NA,NA,NA,NA
770803,6,"Wellington Firebirds","Auckland Aces","male","2014/15",2015-03-17,"Plunket Shield","Colin Maiden Park, Auckland","Auckland","Auckland Aces","field",NA,"TJ Parlane","WR Knights",NA,"DB Cowie","Wellington Firebirds",213,NA,NA,NA,NA,NA,NA
770805,6,"Northern Districts","Otago Volts","male","2014/15",2015-03-18,"Plunket Shield","Seddon Park, Hamilton","Hamilton","Northern Districts","bat",NA,"BG Frost","GAV Baxter",NA,"DM Quested","Northern Districts",49,NA,NA,NA,NA,NA,NA
770809,6,"Auckland Aces","Central Stags","male","2014/15",2015-03-24,"Plunket Shield","McLean Park, Napier","Napier","Central Stags","field",NA,"DJ Walker","PD Jones",NA,NA,"Auckland Aces",64,"1",NA,NA,NA,NA,NA
770807,6,"Canterbury","Otago Volts","male","2014/15",2015-03-25,"Plunket Shield","University Oval, Dunedin","Dunedin","Otago Volts","field",NA,"A Mehrotra","BG Frost",NA,"DM Quested","Otago Volts",NA,NA,NA,4,NA,NA,NA
770811,6,"Northern Districts","Wellington Firebirds","male","2014/15",2015-03-25,"Plunket Shield","Basin Reserve, Wellington","Wellington","Wellington Firebirds","field",NA,"TJ Parlane","WR Knights",NA,"DB Cowie","Wellington Firebirds",NA,NA,NA,6,NA,NA,NA
770813,6,"Wellington Firebirds","Central Stags","male","2014/15",2015-04-01,"Plunket Shield","McLean Park, Napier","Napier","Central Stags","field",NA,"DJ Walker","TJ Parlane",NA,"DM Quested",NA,NA,NA,"draw",NA,NA,NA,NA
770815,6,"Northern Districts","Canterbury","male","2014/15",2015-04-01,"Plunket Shield","Bay Oval, Mount Maunganui","Mount Maunganui","Canterbury","field",NA,"GAV Baxter","WR Knights",NA,"GC Morris","Canterbury",NA,NA,NA,9,NA,NA,NA
770817,6,"Otago Volts","Auckland Aces","male","2014/15",2015-04-01,"Plunket Shield","Colin Maiden Park, Auckland","Auckland","Auckland Aces","field",NA,"PD Jones","AL Gillies",NA,"DB Cowie","Auckland Aces",NA,NA,NA,6,NA,NA,NA
804159,6,"Sussex","Hampshire","male","2015",2015-04-12,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Sussex","bat",NA,"AG Wharf","RJ Evans",NA,NA,"Sussex",92,NA,NA,NA,NA,NA,NA
804161,6,"Nottinghamshire","Middlesex","male","2015",2015-04-12,"LV= County Championship","Lord's, London","London","Nottinghamshire","bat",NA,"MA Gough","NGB Cook",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804163,6,"Somerset","Durham","male","2015",2015-04-12,"LV= County Championship","County Ground, Taunton","Taunton","Somerset","bat",NA,"NGC Cowley","MR Benson",NA,NA,"Durham",NA,NA,NA,7,NA,NA,NA
804303,6,"Glamorgan","Leicestershire","male","2015",2015-04-12,"LV= County Championship","Grace Road, Leicester","Leicester","Glamorgan","bat",NA,"SA Garratt","MJ Saggers",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804305,6,"Northamptonshire","Gloucestershire","male","2015",2015-04-12,"LV= County Championship","County Ground, Northampton","Northampton","Gloucestershire","field",NA,"SJ O'Shaughnessy","PJ Hartley",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804167,6,"Nottinghamshire","Yorkshire","male","2015",2015-04-19,"LV= County Championship","Trent Bridge, Nottingham","Nottingham","Yorkshire","field",NA,"RJ Evans","RJ Bailey",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804169,6,"Sussex","Worcestershire","male","2015",2015-04-19,"LV= County Championship","County Ground, Hove","Brighton","Sussex","bat",NA,"SJ O'Shaughnessy","NL Bainton",NA,NA,"Sussex",61,NA,NA,NA,NA,NA,NA
804171,6,"Hampshire","Warwickshire","male","2015",2015-04-19,"LV= County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field",NA,"RT Robinson","GD Lloyd",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804307,6,"Lancashire","Derbyshire","male","2015",2015-04-19,"LV= County Championship","County Ground, Derby","Derby","Derbyshire","field",NA,"MJD Bodenham","MR Benson",NA,NA,"Lancashire",250,NA,NA,NA,NA,NA,NA
804309,6,"Kent","Essex","male","2015",2015-04-19,"LV= County Championship","County Ground, Chelmsford","Chelmsford","Essex","field",NA,"PK Baldwin","NA Mallender",NA,NA,"Essex",NA,NA,NA,5,NA,NA,NA
804311,6,"Surrey","Glamorgan","male","2015",2015-04-19,"LV= County Championship","Sophia Gardens, Cardiff","Cardiff","Surrey","bat",NA,"DJ Millns","PJ Hartley",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804173,6,"Sussex","Durham","male","2015",2015-04-26,"LV= County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field",NA,"PJ Hartley","GD Lloyd",NA,NA,"Durham",NA,NA,NA,6,NA,NA,NA
804175,6,"Nottinghamshire","Hampshire","male","2015",2015-04-26,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","field",NA,"NGC Cowley","SJ O'Shaughnessy",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804177,6,"Somerset","Middlesex","male","2015",2015-04-26,"LV= County Championship","County Ground, Taunton","Taunton","Middlesex","field",NA,"AG Wharf","RA Kettleborough",NA,NA,"Middlesex",NA,NA,NA,5,NA,NA,NA
804179,6,"Warwickshire","Yorkshire","male","2015",2015-04-26,"LV= County Championship","Headingley, Leeds","Leeds","Warwickshire","bat",NA,"JW Lloyds","SA Garratt",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804313,6,"Gloucestershire","Derbyshire","male","2015",2015-04-26,"LV= County Championship","County Ground, Bristol","Bristol","Derbyshire","field",NA,"RJ Bailey","MJ Saggers",NA,NA,"Derbyshire",NA,NA,NA,7,NA,NA,NA
804315,6,"Lancashire","Kent","male","2015",2015-04-26,"LV= County Championship","Old Trafford, Manchester","Manchester","Lancashire","bat",NA,"JH Evans","RT Robinson",NA,NA,"Lancashire",NA,NA,NA,9,NA,NA,NA
804317,6,"Northamptonshire","Leicestershire","male","2015",2015-04-26,"LV= County Championship","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"NL Bainton","MA Gough",NA,NA,"Northamptonshire",92,NA,NA,NA,NA,NA,NA
804319,6,"Surrey","Essex","male","2015",2015-04-26,"LV= County Championship","Kennington Oval, London","London","Essex","field",NA,"MJD Bodenham","NGB Cook",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804181,6,"Middlesex","Durham","male","2015",2015-05-02,"LV= County Championship","Lord's, London","London","Durham","field",NA,"PJ Hartley","NL Bainton",NA,NA,"Middlesex",187,NA,NA,NA,NA,NA,NA
804183,6,"Somerset","Worcestershire","male","2015",2015-05-03,"LV= County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"RJ Evans","MA Gough",NA,NA,"Worcestershire",62,"1",NA,NA,NA,NA,NA
804321,6,"Essex","Gloucestershire","male","2015",2015-05-03,"LV= County Championship","County Ground, Chelmsford","Chelmsford","Gloucestershire","field",NA,"RJ Bailey","NA Mallender",NA,NA,"Gloucestershire",NA,NA,NA,9,NA,NA,NA
804323,6,"Derbyshire","Glamorgan","male","2015",2015-05-03,"LV= County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"NGC Cowley","AG Wharf",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804325,6,"Leicestershire","Kent","male","2015",2015-05-03,"LV= County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","field",NA,"SJ O'Shaughnessy","DJ Millns",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804327,6,"Northamptonshire","Lancashire","male","2015",2015-05-03,"LV= County Championship","County Ground, Northampton","Northampton","Lancashire","field",NA,"PK Baldwin","MJ Saggers",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804185,6,"Warwickshire","Worcestershire","male","2015",2015-05-09,"LV= County Championship","Edgbaston, Birmingham","Birmingham","Worcestershire","field",NA,"DJ Millns","MJ Saggers",NA,NA,"Warwickshire",181,NA,NA,NA,NA,NA,NA
804187,6,"Nottinghamshire","Durham","male","2015",2015-05-10,"LV= County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field",NA,"RJ Evans","NA Mallender",NA,NA,"Durham",NA,NA,NA,6,NA,NA,NA
804189,6,"Middlesex","Sussex","male","2015",2015-05-10,"LV= County Championship","County Ground, Hove","Brighton","Sussex","field",NA,"JW Lloyds","SA Garratt",NA,NA,"Middlesex",79,NA,NA,NA,NA,NA,NA
804191,6,"Yorkshire","Hampshire","male","2015",2015-05-10,"LV= County Championship","Headingley, Leeds","Leeds","Yorkshire","bat",NA,"RA Kettleborough","MJD Bodenham",NA,NA,"Yorkshire",305,NA,NA,NA,NA,NA,NA
804329,6,"Derbyshire","Northamptonshire","male","2015",2015-05-10,"LV= County Championship","County Ground, Derby","Derby","Northamptonshire","field",NA,"RT Robinson","BV Taylor",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804331,6,"Kent","Glamorgan","male","2015",2015-05-10,"LV= County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat",NA,"RJ Bailey","NGB Cook",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804333,6,"Gloucestershire","Lancashire","male","2015",2015-05-10,"LV= County Championship","Old Trafford, Manchester","Manchester","Gloucestershire","bat",NA,"GD Lloyd","MA Gough",NA,NA,"Gloucestershire",91,NA,NA,NA,NA,NA,NA
804193,6,"Hampshire","Middlesex","male","2015",2015-05-17,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Middlesex","field",NA,"RJ Bailey","IJ Gould",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804195,6,"Somerset","Nottinghamshire","male","2015",2015-05-17,"LV= County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"RT Robinson","NGB Cook",NA,NA,"Somerset",133,NA,NA,NA,NA,NA,NA
804197,6,"Warwickshire","Durham","male","2015",2015-05-17,"LV= County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","bat",NA,"JH Evans","NGC Cowley",NA,NA,"Warwickshire",NA,NA,NA,8,NA,NA,NA
804337,6,"Lancashire","Leicestershire","male","2015",2015-05-17,"LV= County Championship","Grace Road, Leicester","Leicester","Leicestershire","field",NA,"MJD Bodenham","SJ O'Shaughnessy",NA,NA,"Lancashire",244,NA,NA,NA,NA,NA,NA
804339,6,"Glamorgan","Essex","male","2015",2015-05-18,"LV= County Championship","Sophia Gardens, Cardiff","Cardiff","Essex","field",NA,"JW Lloyds","GD Lloyd",NA,NA,"Glamorgan",89,NA,NA,NA,NA,NA,NA
804341,6,"Gloucestershire","Kent","male","2015",2015-05-18,"LV= County Championship","County Ground, Bristol","Bristol","Kent","field",NA,"RJ Evans","RA Kettleborough",NA,NA,"Kent",NA,NA,NA,8,NA,NA,NA
804343,6,"Northamptonshire","Surrey","male","2015",2015-05-18,"LV= County Championship","County Ground, Northampton","Northampton","Surrey","field",NA,"NL Bainton","MA Gough",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804201,6,"Warwickshire","Sussex","male","2015",2015-05-24,"LV= County Championship","County Ground, Hove","Brighton","Warwickshire","bat",NA,"RJ Evans","MA Gough",NA,NA,"Sussex",NA,NA,NA,1,NA,NA,NA
804205,6,"Hampshire","Worcestershire","male","2015",2015-05-31,"LV= County Championship","The Rose Bowl, Southampton","Southampton","Worcestershire","field",NA,"MA Gough","MR Benson",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
804207,6,"Warwickshire","Middlesex","male","2015",2015-05-31,"LV= County Championship","Lord's, London","London","Middlesex","field",NA,"MJD Bodenham","SJ O'Shaughnessy",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
