"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"RR Rossouw","2013/14","Ram Slam T20 Challenge","Knights",8,261,217,120.276497695853,37.2857142857143,33,3,1,0,3,72
"RR Rossouw","2014/15","Ram Slam T20 Challenge","Knights",4,164,107,153.271028037383,41,18,3,0,0,2,64
"RR Rossouw","2015/16","Ram Slam T20 Challenge","Knights",6,136,110,123.636363636364,22.6666666666667,19,3,0,0,0,46
"RS Bopara","2012/13","Ram Slam T20 Challenge","Dolphins",7,190,182,104.395604395604,31.6666666666667,12,3,1,0,1,60
"RS Second","2013/14","Ram Slam T20 Challenge","Knights",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"RS Second","2014/15","Ram Slam T20 Challenge","Knights",8,260,226,115.044247787611,43.3333333333333,22,6,2,0,1,50
"RS Second","2015/16","Ram Slam T20 Challenge","Knights",1,35,25,140,35,5,0,0,0,0,35
"RS Second","2016/17","CSA T20 Challenge","Knights",5,108,108,100,27,9,3,1,0,1,52
"RS Second","2017/18","Ram Slam T20 Challenge","Knights",4,35,40,87.5,8.75,4,0,0,0,0,25
"RS Second","2018/19","CSA T20 Challenge","Knights",1,17,15,113.333333333333,17,0,1,0,0,0,17
"RS Second","2021/22","CSA T20 Challenge","Warriors",1,29,14,207.142857142857,29,2,1,0,0,0,29
"RS Second","2022/23","CSA T20 Challenge","Warriors",2,16,22,72.7272727272727,8,2,0,0,0,0,12
"RT Bailey","2011/12","MiWAY T20 Challenge","Knights",7,62,58,106.896551724138,10.3333333333333,5,1,1,0,0,31
"RT Bailey","2012/13","Ram Slam T20 Challenge","Knights",2,3,8,37.5,1.5,0,0,0,0,0,3
"RT Bailey","2013/14","Ram Slam T20 Challenge","Warriors",9,180,169,106.508875739645,22.5,12,6,1,0,1,61
"RT Bailey","2014/15","Ram Slam T20 Challenge","Warriors",6,128,115,111.304347826087,21.3333333333333,14,1,0,0,1,62
"S Burger","2011/12","MiWAY T20 Challenge","Lions",2,27,21,128.571428571429,27,0,2,1,0,0,15
"S Dadswell","2021/22","CSA T20 Challenge","Lions",7,125,101,123.762376237624,17.8571428571429,13,3,0,0,0,42
"S Langa","2018/19","CSA T20 Challenge","Warriors",1,0,0,NA,NA,0,0,1,0,0,0
"S Muthusamy","2018/19","CSA T20 Challenge","Dolphins",2,29,24,120.833333333333,29,3,1,1,0,0,19
"S Muthusamy","2020/21","CSA T20 Challenge","Dolphins",3,31,40,77.5,10.3333333333333,1,0,0,0,0,17
"S Muthusamy","2021/22","CSA T20 Challenge","North West",6,74,65,113.846153846154,14.8,5,3,1,0,0,24
"S Muthusamy","2022/23","CSA T20 Challenge","North West",7,143,109,131.192660550459,28.6,8,7,2,0,1,60
"S Muthusamy","2023/24","CSA T20 Challenge","North West",1,16,21,76.1904761904762,Inf,0,0,1,0,0,16
"S Nhlebela","2023/24","CSA T20 Challenge","KwaZulu-Natal Inland",1,16,14,114.285714285714,16,2,0,0,0,0,16
"S Pillay","2015/16","Ram Slam T20 Challenge","Lions",3,15,19,78.9473684210526,5,1,0,0,0,0,12
"S Pillay","2022/23","CSA T20 Challenge","North West",1,12,17,70.5882352941177,12,1,0,0,0,0,12
"S Qeshile","2018/19","CSA T20 Challenge","Warriors",5,98,86,113.953488372093,19.6,8,3,0,0,0,38
"S Qeshile","2020/21","CSA T20 Challenge","Warriors",5,62,65,95.3846153846154,15.5,6,0,1,0,0,47
"S Qeshile","2021/22","CSA T20 Challenge","Warriors",7,64,44,145.454545454545,21.3333333333333,6,1,4,0,0,24
"S Qeshile","2022/23","CSA T20 Challenge","Warriors",3,15,16,93.75,7.5,0,1,1,0,0,9
"S Qeshile","2023/24","CSA T20 Challenge","Warriors",1,2,3,66.6666666666667,2,0,0,0,0,0,2
