"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","winner","winner_wickets","winner_runs","method","tv_umpire","outcome","reserve_umpire","match_referee"
1127488,6,"Hampshire","Middlesex","male","2018",2018-07-20,"Vitality Blast","The Rose Bowl","Southampton","Hampshire","bat","C Munro","Tom Lungley","M Burns","Hampshire",NA,21,NA,NA,NA,NA,NA
1127489,6,"Surrey","Kent","male","2018",2018-07-20,"Vitality Blast","St Lawrence Ground","Canterbury","Surrey","bat",NA,"NA Mallender","PK Baldwin",NA,NA,NA,NA,NA,"no result",NA,NA
1127490,6,"Essex","Gloucestershire","male","2018",2018-07-20,"Vitality Blast","College Ground","Cheltenham","Gloucestershire","field",NA,"BJ Debenham","AG Wharf",NA,NA,NA,NA,NA,"no result",NA,NA
1127491,6,"Northamptonshire","Birmingham Bears","male","2018",2018-07-20,"Vitality Blast","Edgbaston","Birmingham","Birmingham Bears","field","IR Bell","PJ Hartley","DJ Millns",NA,NA,NA,NA,NA,"tie",NA,NA
1127492,6,"Lancashire","Yorkshire","male","2018",2018-07-20,"Vitality Blast","Old Trafford","Manchester","Yorkshire","field","LS Livingstone","GD Lloyd","MJ Saggers","Lancashire",NA,1,NA,"NL Bainton",NA,NA,NA
1127493,6,"Worcestershire","Durham","male","2018",2018-07-20,"Vitality Blast","Riverside Ground","Chester-le-Street","Durham","field","BA Stokes","SJ O'Shaughnessy","RJ Warren","Durham",7,NA,NA,NA,NA,NA,NA
1127494,6,"Somerset","Glamorgan","male","2018",2018-07-20,"Vitality Blast","Sophia Gardens","Cardiff","Glamorgan","field","CJ Anderson","BV Taylor","RT Robinson","Somerset",NA,30,NA,NA,NA,NA,NA
1127495,6,"Leicestershire","Nottinghamshire","male","2018",2018-07-20,"Vitality Blast","Trent Bridge","Nottingham","Nottinghamshire","field","BA Raine","PR Pollard","RJ Bailey","Leicestershire",NA,17,NA,NA,NA,NA,NA
1127496,6,"Hampshire","Essex","male","2018",2018-07-21,"Vitality Blast","County Ground","Chelmsford","Hampshire","bat","SA Northeast","NA Mallender","JH Evans",NA,NA,NA,NA,"JW Lloyds","tie",NA,NA
1127497,6,"Middlesex","Hampshire","male","2018",2018-07-26,"Vitality Blast","Lord's","London","Hampshire","field","AC Agar","NA Mallender","NL Bainton","Middlesex",NA,22,NA,"Joe Evans",NA,NA,NA
1127498,6,"Kent","Sussex","male","2018",2018-07-27,"Vitality Blast","St Lawrence Ground","Canterbury","Sussex","field",NA,"Chris Watts","JW Lloyds",NA,NA,NA,NA,NA,"no result",NA,NA
1127499,6,"Gloucestershire","Glamorgan","male","2018",2018-07-27,"Vitality Blast","College Ground","Cheltenham","Glamorgan","field","AJ Tye","NA Mallender","PK Baldwin","Gloucestershire",NA,30,NA,NA,NA,NA,NA
