"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BAC Howell",2020,"Vitality Blast","Gloucestershire",4,96,45,213.333333333333,48,7,8,2,0,0,49
"BAC Howell",2021,"Vitality Blast","Gloucestershire",11,246,173,142.196531791908,24.6,21,9,1,0,2,53
"BAC Howell",2022,"Vitality Blast","Gloucestershire",11,156,87,179.310344827586,31.2,7,12,6,0,0,46
"BAC Howell",2023,"Vitality Blast","Hampshire",4,82,46,178.260869565217,27.3333333333333,9,2,1,0,0,34
"BB McCullum",2015,"NatWest T20 Blast","Warwickshire",7,270,141,191.489361702128,45,26,17,1,1,0,158
"BB McCullum",2016,"NatWest T20 Blast","Middlesex",5,132,89,148.314606741573,33,8,8,1,0,1,87
"BB McCullum",2017,"NatWest T20 Blast","Middlesex",9,220,147,149.659863945578,24.4444444444444,22,14,0,0,2,88
"BBA Geddes",2021,"Vitality Blast","Surrey",6,44,49,89.7959183673469,7.33333333333333,3,0,0,0,0,28
"BC Brown",2014,"NatWest T20 Blast","Sussex",12,166,127,130.708661417323,16.6,12,6,2,0,0,33
"BC Brown",2015,"NatWest T20 Blast","Sussex",5,22,30,73.3333333333333,4.4,1,0,0,0,0,8
"BC Brown",2016,"NatWest T20 Blast","Sussex",4,85,65,130.769230769231,21.25,6,3,0,0,0,43
"BC Brown",2017,"NatWest T20 Blast","Sussex",10,185,155,119.354838709677,20.5555555555556,19,1,1,0,0,49
"BC Brown",2019,"Vitality Blast","Sussex",3,28,29,96.551724137931,9.33333333333333,2,0,0,0,0,11
"BC Brown",2020,"Vitality Blast","Sussex",1,15,7,214.285714285714,Inf,2,0,1,0,0,15
"BC Cullen",2021,"Vitality Blast","Middlesex",6,43,38,113.157894736842,14.3333333333333,4,0,3,0,0,20
"BC Cullen",2023,"Vitality Blast","Middlesex",3,11,12,91.6666666666667,5.5,1,0,1,0,0,7
"BD Cotton",2015,"NatWest T20 Blast","Derbyshire",2,8,5,160,8,0,1,1,0,0,8
"BD Cotton",2016,"NatWest T20 Blast","Derbyshire",3,7,11,63.6363636363636,7,0,0,2,0,0,4
"BD Cotton",2017,"NatWest T20 Blast","Derbyshire",1,30,21,142.857142857143,Inf,2,1,1,0,0,30
"BD Glover",2020,"Vitality Blast","Northamptonshire",1,0,1,0,NA,0,0,1,0,0,0
