"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AR Easwaran","2019/20","Syed Mushtaq Ali Trophy","Bengal",6,134,104,128.846153846154,26.8,8,4,1,0,1,61
"AR Easwaran","2021/22","Syed Mushtaq Ali Trophy","Bengal",2,83,78,106.410256410256,Inf,9,1,2,0,1,51
"AR Easwaran","2023/24","Syed Mushtaq Ali Trophy","Bengal",1,21,15,140,21,4,0,0,0,0,21
"AR Kumar","2019/20","Syed Mushtaq Ali Trophy","Himachal",6,85,83,102.409638554217,17,9,1,1,0,0,32
"AR Kumar","2020/21","Syed Mushtaq Ali Trophy","Himachal",2,30,36,83.3333333333333,15,3,1,0,0,0,19
"AR Lamba","2017/18","Syed Mushtaq Ali Trophy","Rajasthan",1,0,0,NA,NA,0,0,1,0,0,0
"AR Lamba","2019/20","Syed Mushtaq Ali Trophy","Rajasthan",1,3,5,60,3,0,0,0,0,0,3
"AR Lamba","2021/22","Syed Mushtaq Ali Trophy","Rajasthan",1,2,4,50,2,0,0,0,0,0,2
"AR Mokhade","2022/23","Syed Mushtaq Ali Trophy","Vidarbha",1,1,2,50,1,0,0,0,0,0,1
"AR Pandey","2015/16","Syed Mushtaq Ali Trophy","Railways",4,43,37,116.216216216216,10.75,5,0,0,0,0,28
"AR Pandey","2022/23","Syed Mushtaq Ali Trophy","Railways",1,10,13,76.9230769230769,10,1,0,0,0,0,10
"AR Pandey","2023/24","Syed Mushtaq Ali Trophy","Railways",2,51,37,137.837837837838,25.5,6,2,0,0,0,33
"AR Patel","2017/18","Syed Mushtaq Ali Trophy","Gujarat",3,106,86,123.255813953488,35.3333333333333,4,4,0,0,0,38
"AR Patel","2018/19","Syed Mushtaq Ali Trophy","Gujarat",9,241,194,124.226804123711,40.1666666666667,18,9,3,0,1,53
"AR Patel","2019/20","Syed Mushtaq Ali Trophy","Gujarat",2,70,49,142.857142857143,70,8,1,1,0,1,70
"AR Patel","2020/21","Syed Mushtaq Ali Trophy","Gujarat",5,67,49,136.734693877551,16.75,9,1,1,0,0,36
"AR Rohera","2023/24","Syed Mushtaq Ali Trophy","Madhya Pradesh",1,37,30,123.333333333333,37,5,0,0,0,0,37
"ARB Singh","2017/18","Syed Mushtaq Ali Trophy","Railways",3,20,30,66.6666666666667,6.66666666666667,2,0,0,0,0,11
"AS Bedi","2021/22","Syed Mushtaq Ali Trophy","Himachal",1,7,3,233.333333333333,Inf,0,1,1,0,0,7
"AS Karambelkar","2017/18","Syed Mushtaq Ali Trophy","Baroda",2,12,10,120,12,0,0,1,0,0,9
"AS Karambelkar","2019/20","Syed Mushtaq Ali Trophy","Baroda",1,12,10,120,12,1,0,0,0,0,12
"AS Rajpoot","2017/18","Syed Mushtaq Ali Trophy","Uttar Pradesh",1,0,2,0,NA,0,0,1,0,0,0
"AS Rajpoot","2018/19","Syed Mushtaq Ali Trophy","Uttar Pradesh",3,11,15,73.3333333333333,11,0,1,2,0,0,8
"AS Rajpoot","2019/20","Syed Mushtaq Ali Trophy","Uttar Pradesh",1,6,9,66.6666666666667,Inf,0,0,1,0,0,6
"AS Rajpoot","2021/22","Syed Mushtaq Ali Trophy","Uttar Pradesh",1,6,6,100,6,1,0,0,0,0,6
"AS Raut","2015/16","Syed Mushtaq Ali Trophy","Mumbai",1,7,5,140,7,1,0,0,0,0,7
"AS Raut","2017/18","Syed Mushtaq Ali Trophy","Odisha",2,18,30,60,9,0,0,0,0,0,10
"AS Raut","2018/19","Syed Mushtaq Ali Trophy","Odisha",4,69,77,89.6103896103896,23,8,1,1,0,0,41
"AS Raut","2019/20","Syed Mushtaq Ali Trophy","Odisha",4,47,45,104.444444444444,15.6666666666667,6,0,1,0,0,36
"AS Raut","2021/22","Syed Mushtaq Ali Trophy","Odisha",3,59,47,125.531914893617,19.6666666666667,7,1,0,0,0,29
"AS Roy","2018/19","Syed Mushtaq Ali Trophy","Jharkhand",7,108,67,161.194029850746,36,6,6,4,0,0,47
"AS Roy","2019/20","Syed Mushtaq Ali Trophy","Jharkhand",5,23,17,135.294117647059,11.5,4,0,3,0,0,15
"AS Roy","2020/21","Syed Mushtaq Ali Trophy","Jharkhand",4,48,25,192,48,0,5,3,0,0,28
"AS Roy","2021/22","Syed Mushtaq Ali Trophy","Jharkhand",3,71,35,202.857142857143,35.5,4,5,1,0,0,39
"AS Surwar","2017/18","Syed Mushtaq Ali Trophy","Jharkhand",2,15,12,125,Inf,1,0,2,0,0,12
"AS Thakare","2020/21","Syed Mushtaq Ali Trophy","Vidarbha",1,1,2,50,1,0,0,0,0,0,1
"AT Rayudu","2017/18","Syed Mushtaq Ali Trophy","Hyderabad (India)",5,181,128,141.40625,45.25,8,8,1,0,2,53
"AT Rayudu","2018/19","Syed Mushtaq Ali Trophy","Hyderabad (India)",4,67,75,89.3333333333333,16.75,4,1,0,0,0,29
"AT Rayudu","2019/20","Syed Mushtaq Ali Trophy","Hyderabad (India)",6,156,120,130,31.2,14,6,1,0,1,77
"AT Rayudu","2020/21","Syed Mushtaq Ali Trophy","Andhra",5,115,74,155.405405405405,38.3333333333333,9,7,2,0,1,62
"AT Rayudu","2022/23","Syed Mushtaq Ali Trophy","Baroda",4,36,37,97.2972972972973,12,3,1,1,0,0,16
"AUK Pathan","2015/16","Syed Mushtaq Ali Trophy","Railways",6,174,142,122.535211267606,34.8,23,1,1,0,1,81
"AV Jaiswal","2023/24","Syed Mushtaq Ali Trophy","Arunachal Pradesh",1,0,2,0,0,0,0,0,0,0,0
"AV Kolhar","2019/20","Syed Mushtaq Ali Trophy","Vidarbha",6,125,107,116.822429906542,31.25,12,1,2,0,0,45
"AV Rajput","2020/21","Syed Mushtaq Ali Trophy","Baroda",5,64,54,118.518518518519,16,5,2,1,0,0,34
"AV Rajput","2023/24","Syed Mushtaq Ali Trophy","Baroda",1,61,42,145.238095238095,61,3,4,0,0,1,61
"AV Wankhade","2015/16","Syed Mushtaq Ali Trophy","Vidarbha",7,180,147,122.448979591837,60,7,4,4,0,0,43
"AV Wankhade","2017/18","Syed Mushtaq Ali Trophy","Vidarbha",5,151,118,127.966101694915,30.2,9,6,0,0,0,43
