"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","winner","winner_runs","winner_wickets","outcome","eliminator","player_of_match","umpire1","umpire2","method","match_referee","tv_umpire"
1280233,6,"Nagaland","Vidarbha","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Nagaland","bat","Vidarbha",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1280234,6,"Arunachal Pradesh","Manipur","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Arunachal Pradesh","bat","Manipur",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280235,6,"Tripura","Mizoram","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Tripura","bat","Tripura",29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280236,6,"Punjab","Goa","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Goa","field","Punjab",81,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280237,6,"Puducherry","Tamil Nadu","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280238,6,"Maharashtra","Odisha","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Maharashtra","bat","Maharashtra",27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280239,6,"Karnataka","Services","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Services","field","Karnataka",33,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280240,6,"Mumbai","Bengal","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Mumbai","bat","Mumbai",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280241,6,"Chhattisgarh","Baroda","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Nehru Stadium",NA,"Chhattisgarh","bat","Baroda",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280242,6,"Haryana","Jammu & Kashmir","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Jammu & Kashmir","field","Jammu & Kashmir",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280243,6,"Andhra","Jharkhand","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Jharkhand","field","Andhra",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280245,6,"Railways","Kerala","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Kerala","field","Railways",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280246,6,"Bihar","Assam","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Bihar","bat","Assam",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1280247,6,"Gujarat","Madhya Pradesh","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Madhya Pradesh","field","Gujarat",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280249,6,"Chandigarh","Hyderabad (India)","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Hyderabad (India)","field","Hyderabad (India)",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280250,6,"Saurashtra","Uttarakhand","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Saurashtra","bat","Saurashtra",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280251,6,"Tripura","Manipur","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Tripura","bat","Tripura",55,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280252,6,"Meghalaya","Vidarbha","male","2021/22",2021-11-06,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Meghalaya","bat","Vidarbha",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280255,6,"Tamil Nadu","Goa","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Goa","field","Goa",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280257,6,"Maharashtra","Puducherry","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Maharashtra","bat","Maharashtra",117,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280258,6,"Services","Bengal","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Bengal","field","Bengal",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280259,6,"Baroda","Karnataka","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Baroda","bat","Karnataka",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280260,6,"Chhattisgarh","Mumbai","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Nehru Stadium",NA,"Chhattisgarh","bat","Chhattisgarh",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280263,6,"Rajasthan","Andhra","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Rajasthan","bat","Rajasthan",11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280264,6,"Assam","Kerala","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Kerala","field","Kerala",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280266,6,"Bihar","Madhya Pradesh","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Bihar","bat","Madhya Pradesh",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280269,6,"Saurashtra","Chandigarh","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Chaudhry Bansi Lal Cricket Stadium",NA,"Saurashtra","bat","Saurashtra",42,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280270,6,"Mizoram","Sikkim","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Mizoram","bat","Sikkim",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1280271,6,"Nagaland","Arunachal Pradesh","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Nagaland","bat","Nagaland",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280272,6,"Tripura","Meghalaya","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Tripura","bat","Meghalaya",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1280273,6,"Vidarbha","Manipur","male","2021/22",2021-11-08,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Vidarbha","bat","Vidarbha",167,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280274,6,"Odisha","Puducherry","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Puducherry","field","Puducherry",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280275,6,"Maharashtra","Goa","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Maharashtra","bat","Maharashtra",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280276,6,"Punjab","Tamil Nadu","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Punjab","bat","Tamil Nadu",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280277,6,"Mumbai","Baroda","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Baroda","field","Mumbai",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280278,6,"Chhattisgarh","Services","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Chhattisgarh","bat","Chhattisgarh",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280279,6,"Karnataka","Bengal","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Nehru Stadium",NA,"Karnataka","bat","Bengal",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280280,6,"Himachal","Andhra","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Andhra","field","Himachal",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280281,6,"Rajasthan","Haryana","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Haryana","field","Rajasthan",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280282,6,"Jammu & Kashmir","Jharkhand","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Jammu & Kashmir","bat","Jharkhand",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1280283,6,"Bihar","Gujarat","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Gujarat","field","Gujarat",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1280284,6,"Madhya Pradesh","Kerala","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Kerala","field","Kerala",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280285,6,"Railways","Assam","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Railways","bat","Railways",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280286,6,"Uttarakhand","Chandigarh","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Chandigarh","field","Chandigarh",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280287,6,"Saurashtra","Delhi","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Chaudhry Bansi Lal Cricket Stadium",NA,"Saurashtra","bat","Saurashtra",13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280288,6,"Hyderabad (India)","Uttar Pradesh","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Hyderabad (India)","bat","Hyderabad (India)",29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280289,6,"Nagaland","Tripura","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Tripura","field","Tripura",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280290,6,"Manipur","Mizoram","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Manipur","bat","Mizoram",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280291,6,"Vidarbha","Sikkim","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Vidarbha","bat","Vidarbha",130,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280292,6,"Meghalaya","Arunachal Pradesh","male","2021/22",2021-11-09,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Arunachal Pradesh","field","Meghalaya",92,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280293,6,"Maharashtra","Vidarbha","male","2021/22",2021-11-16,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Vidarbha","field","Vidarbha",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280294,6,"Saurashtra","Karnataka","male","2021/22",2021-11-16,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Saurashtra","bat","Karnataka",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1280295,6,"Himachal","Kerala","male","2021/22",2021-11-16,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Kerala","field","Kerala",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280296,6,"Kerala","Tamil Nadu","male","2021/22",2021-11-18,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1280297,6,"Karnataka","Bengal","male","2021/22",2021-11-18,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Bengal","field",NA,NA,NA,"tie","Karnataka",NA,NA,NA,NA,NA,NA
1280298,6,"Rajasthan","Vidarbha","male","2021/22",2021-11-18,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Vidarbha","field","Vidarbha",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280299,6,"Hyderabad (India)","Gujarat","male","2021/22",2021-11-18,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Gujarat","field","Hyderabad (India)",30,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280300,6,"Hyderabad (India)","Tamil Nadu","male","2021/22",2021-11-20,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280301,6,"Karnataka","Vidarbha","male","2021/22",2021-11-20,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Vidarbha","field","Karnataka",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280302,6,"Karnataka","Tamil Nadu","male","2021/22",2021-11-22,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Tamil Nadu","field","Tamil Nadu",NA,4,NA,NA,"M Shahrukh Khan","Anish Sahasrabudhe","Nikhil Menon",NA,NA,NA
1332920,6,"Punjab","Hyderabad (India)","male","2022/23",2022-10-11,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Hyderabad (India)","field","Punjab",59,NA,NA,NA,NA,"Mohamad Rafi","VR Lund",NA,"P Ranganathan",NA
1332927,6,"Railways","Uttarakhand","male","2022/23",2022-10-11,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Uttarakhand","field","Uttarakhand",NA,7,NA,NA,NA,"CK Nandan","Premdip Chatterjee",NA,"F Ghayas",NA
1332934,6,"Nagaland","Baroda","male","2022/23",2022-10-11,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Nagaland","bat","Baroda",NA,7,NA,NA,NA,"A Bengeri","A Totre",NA,"Ajay Verma","MV Saidharshan Kumar"
1332938,6,"Hyderabad (India)","Puducherry","male","2022/23",2022-10-12,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Puducherry","field","Hyderabad (India)",4,NA,NA,NA,NA,"P Joshi","VR Lund",NA,"Chinmay Sharma",NA
1332939,6,"Delhi","Punjab","male","2022/23",2022-10-12,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Delhi","bat","Delhi",12,NA,NA,NA,NA,"P Joshi","VR Lund",NA,"Chinmay Sharma",NA
1332943,6,"Madhya Pradesh","Mumbai","male","2022/23",2022-10-12,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Madhya Pradesh","bat","Mumbai",NA,8,NA,NA,NA,"M Krishnadas","CK Nandan",NA,"F Ghayas",NA
1332950,6,"Baroda","Saurashtra","male","2022/23",2022-10-12,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Saurashtra","field","Saurashtra",NA,4,NA,NA,NA,"A Bengeri","P Jayapal",NA,"A Kripal Singh","A Totre"
1332952,6,"Nagaland","Bihar","male","2022/23",2022-10-12,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Nagaland","bat","Bihar",NA,6,NA,NA,NA,"A Bengeri","P Jayapal",NA,"A Kripal Singh","A Totre"
1332956,6,"Hyderabad (India)","Goa","male","2022/23",2022-10-14,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Goa","field","Hyderabad (India)",37,NA,NA,NA,NA,"BK Ravi","P Joshi",NA,"P Ranganathan",NA
1332958,6,"Delhi","Uttar Pradesh","male","2022/23",2022-10-14,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Delhi","bat","Uttar Pradesh",NA,8,NA,NA,NA,"BK Ravi","P Joshi",NA,"P Ranganathan",NA
1332960,6,"Rajasthan","Railways","male","2022/23",2022-10-14,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Rajasthan","bat","Rajasthan",8,NA,NA,NA,NA,"M Krishnadas","S Ravi",NA,"Prakash Bhatt",NA
1332962,6,"Mumbai","Assam","male","2022/23",2022-10-14,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Assam","field","Mumbai",61,NA,NA,NA,NA,"M Krishnadas","S Ravi",NA,"Prakash Bhatt",NA
1332968,6,"Baroda","Gujarat","male","2022/23",2022-10-14,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Baroda","bat","Gujarat",NA,2,NA,NA,NA,"A Totre","Saurabh Dhote",NA,"A Kripal Singh",NA
1332978,6,"Rajasthan","Uttarakhand","male","2022/23",2022-10-16,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Uttarakhand","field","Uttarakhand",NA,4,NA,NA,NA,"M Krishnadas","S Ravi",NA,"F Ghayas",NA
1332981,6,"Mizoram","Assam","male","2022/23",2022-10-16,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Assam","field","Assam",NA,7,NA,NA,NA,"M Krishnadas","S Ravi",NA,"F Ghayas",NA
1332986,6,"Gujarat","Saurashtra","male","2022/23",2022-10-16,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Saurashtra","field","Saurashtra",NA,3,NA,NA,NA,"P Jayapal","Saurabh Dhote",NA,"Ajay Verma","MV Saidharshan Kumar"
1332987,6,"Nagaland","Andhra","male","2022/23",2022-10-16,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Nagaland","bat","Andhra",NA,5,NA,NA,NA,"P Jayapal","Saurabh Dhote",NA,"Ajay Verma","MV Saidharshan Kumar"
1332993,6,"Manipur","Punjab","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Manipur","bat","Punjab",NA,9,NA,NA,NA,"Mohamad Rafi","VR Lund",NA,"P Ranganathan",NA
1332995,6,"Tripura","Puducherry","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Puducherry","field","Tripura",23,NA,NA,NA,NA,"Mohamad Rafi","VR Lund",NA,"P Ranganathan",NA
1332997,6,"Mizoram","Madhya Pradesh","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Mizoram","bat","Madhya Pradesh",NA,6,NA,NA,NA,"M Krishnadas","CK Nandan",NA,"Prakash Bhatt",NA
1332999,6,"Vidarbha","Uttarakhand","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Uttarakhand","field","Vidarbha",2,NA,NA,NA,NA,"M Krishnadas","CK Nandan",NA,"Prakash Bhatt",NA
1333005,6,"Himachal Pradesh","Saurashtra","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Saurashtra","field","Himachal Pradesh",13,NA,NA,NA,NA,"P Jayapal","MV Saidharshan Kumar",NA,"Ajay Verma","A Bengeri"
1333006,6,"Bihar","Andhra","male","2022/23",2022-10-18,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Bihar","bat","Andhra",NA,2,NA,NA,NA,"P Jayapal","MV Saidharshan Kumar",NA,"Ajay Verma","A Bengeri"
1333012,6,"Goa","Delhi","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Delhi","field","Delhi",NA,6,NA,NA,NA,"BK Ravi","Mohamad Rafi",NA,"P Ranganathan",NA
1333013,6,"Manipur","Tripura","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Manipur","bat","Tripura",NA,8,NA,NA,NA,"BK Ravi","Mohamad Rafi",NA,"P Ranganathan",NA
1333016,6,"Mumbai","Railways","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Railways","field","Railways",NA,4,NA,NA,NA,"M Krishnadas","S Ravi",NA,"F Ghayas",NA
1333017,6,"Uttarakhand","Mizoram","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Mizoram","field","Uttarakhand",129,NA,NA,NA,NA,"M Krishnadas","S Ravi",NA,"F Ghayas",NA
1333022,6,"Andhra","Gujarat","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Gujarat","field","Gujarat",NA,5,NA,NA,NA,"A Bengeri","Saurabh Dhote",NA,"A Kripal Singh","A Totre"
1333024,6,"Baroda","Himachal Pradesh","male","2022/23",2022-10-20,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Himachal Pradesh","field","Himachal Pradesh",NA,8,NA,NA,NA,"A Bengeri","Saurabh Dhote",NA,"A Kripal Singh","A Totre"
1333029,6,"Uttar Pradesh","Punjab","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Uttar Pradesh","bat","Punjab",NA,9,NA,NA,NA,"Mohamad Rafi","VR Lund",NA,"Chinmay Sharma",NA
1333031,6,"Puducherry","Goa","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Goa","field","Goa",NA,6,NA,NA,NA,"Mohamad Rafi","VR Lund",NA,"Chinmay Sharma",NA
1333033,6,"Madhya Pradesh","Assam","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Madhya Pradesh","bat","Assam",NA,5,NA,NA,NA,"M Krishnadas","CK Nandan",NA,"Prakash Bhatt",NA
1333035,6,"Railways","Vidarbha","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Saurashtra Cricket Association Stadium, Rajkot","Rajkot","Vidarbha","field","Vidarbha",NA,6,NA,NA,NA,"M Krishnadas","CK Nandan",NA,"Prakash Bhatt",NA
1333040,6,"Bihar","Gujarat","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Gujarat","field","Gujarat",NA,4,NA,NA,NA,"A Bengeri","P Jayapal",NA,"A Kripal Singh","Saurabh Dhote"
1333041,6,"Nagaland","Himachal Pradesh","male","2022/23",2022-10-22,"Syed Mushtaq Ali Trophy","Holkar Cricket Stadium, Indore","Indore","Nagaland","bat","Himachal Pradesh",NA,9,NA,NA,NA,"A Bengeri","P Jayapal",NA,"A Kripal Singh","Saurabh Dhote"
1333046,6,"Punjab","Haryana","male","2022/23",2022-10-30,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Haryana","field","Punjab",49,NA,NA,NA,NA,"NA Patwardhan","VA Kulkarni",NA,"SS Raul","A Nand Kishore"
1333047,6,"Chhattisgarh","Vidarbha","male","2022/23",2022-10-30,"Syed Mushtaq Ali Trophy","Jadavpur University Campus 2nd Ground, Kolkata","Kolkata","Vidarbha","field","Vidarbha",NA,5,NA,NA,NA,"Chirra Ravikanthreddy","GR Sadashiv Iyer",NA,"Sanjay Verma",NA
1333048,6,"Saurashtra","Kerala","male","2022/23",2022-10-30,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Saurashtra","bat","Saurashtra",9,NA,NA,NA,NA,"HAS Khalid","VA Kulkarni",NA,"DS Manohar","J Madanagopal"
1333049,6,"Punjab","Karnataka","male","2022/23",2022-11-01,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Karnataka","field","Punjab",9,NA,NA,NA,NA,"A Nand Kishore","GR Sadashiv Iyer",NA,"Sanjay Verma","NA Patwardhan"
1333050,6,"Vidarbha","Delhi","male","2022/23",2022-11-01,"Syed Mushtaq Ali Trophy","Jadavpur University Campus 2nd Ground, Kolkata","Kolkata","Delhi","field","Vidarbha",1,NA,NA,NA,NA,"Chirra Ravikanthreddy","J Madanagopal",NA,"DS Manohar",NA
1333052,6,"Saurashtra","Mumbai","male","2022/23",2022-11-01,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Saurashtra","bat","Mumbai",NA,2,NA,NA,NA,"A Nand Kishore","NA Patwardhan",NA,"Sanjay Verma","GR Sadashiv Iyer"
1333053,6,"Himachal Pradesh","Punjab","male","2022/23",2022-11-03,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Punjab","field","Himachal Pradesh",13,NA,NA,NA,NA,"J Madanagopal","A Nand Kishore",NA,"SS Raul","Chirra Ravikanthreddy"
1333054,6,"Vidarbha","Mumbai","male","2022/23",2022-11-03,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Vidarbha","bat","Mumbai",NA,5,NA,NA,NA,"GR Sadashiv Iyer","HAS Khalid",NA,"DS Manohar","VA Kulkarni"
1333055,6,"Himachal Pradesh","Mumbai","male","2022/23",2022-11-05,"Syed Mushtaq Ali Trophy","Eden Gardens, Kolkata","Kolkata","Mumbai","field","Mumbai",NA,3,NA,NA,"Tanush Kotian","J Madanagopal","NA Patwardhan",NA,"DS Manohar","HAS Khalid"
1383434,6,"Haryana","Mumbai","male","2023/24",2023-10-16,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Haryana","bat","Mumbai",NA,8,NA,NA,NA,"M Krishnadas","GR Sadashiv Iyer","VJD","P Dharmani",NA
1383437,6,"Baroda","Jammu & Kashmir","male","2023/24",2023-10-16,"Syed Mushtaq Ali Trophy","Sawai Mansingh Stadium, Jaipur","Jaipur","Jammu & Kashmir","field","Baroda",19,NA,NA,NA,NA,"M Krishnadas","GR Sadashiv Iyer",NA,"P Dharmani",NA
1383442,6,"Saurashtra","Punjab","male","2023/24",2023-10-16,"Syed Mushtaq Ali Trophy","JSCA International Stadium Complex, Ranchi","Ranchi","Punjab","field","Saurashtra",37,NA,NA,NA,NA,"PM Joshi","UV Gandhe",NA,"R Seth",NA
