"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Sabir Ali","2023/24","International League T20","Abu Dhabi Knight Riders",1,0,3,0,0,0,0,0,0,0,0
"Shadab Khan","2023/24","International League T20","Desert Vipers",2,22,21,104.761904761905,22,1,0,1,0,0,11
"Shaheen Shah Afridi","2023/24","International League T20","Desert Vipers",3,46,30,153.333333333333,46,5,0,2,0,0,17
"Shiraz Ahmed","2022/23","International League T20","Desert Vipers",1,7,4,175,Inf,1,0,1,0,0,7
"Sikandar Raza","2022/23","International League T20","Dubai Capitals",8,209,157,133.12101910828,52.25,12,12,4,0,1,56
"Sikandar Raza","2023/24","International League T20","Dubai Capitals",11,313,233,134.334763948498,31.3,25,10,1,0,1,60
"T Banton","2022/23","International League T20","Gulf Giants",6,92,96,95.8333333333333,15.3333333333333,11,2,0,0,0,45
"T Banton","2023/24","International League T20","Dubai Capitals",5,169,131,129.007633587786,33.8,18,3,0,0,0,44
"T Kohler-Cadmore","2022/23","International League T20","Sharjah Warriors",9,323,204,158.333333333333,40.375,32,16,1,1,1,106
"T Kohler-Cadmore","2023/24","International League T20","Sharjah Warriors",8,153,101,151.485148514851,19.125,8,14,0,0,1,68
"T Suri","2023/24","International League T20","Desert Vipers",1,5,2,250,Inf,1,0,1,0,0,5
"TA Boult","2022/23","International League T20","MI Emirates",1,1,6,16.6666666666667,1,0,0,0,0,0,1
"TA Boult","2023/24","International League T20","MI Emirates",4,16,8,200,16,2,1,3,0,0,8
"TB Abell","2023/24","International League T20","Dubai Capitals",3,75,63,119.047619047619,37.5,8,1,1,0,0,41
"TH David","2023/24","International League T20","MI Emirates",7,157,99,158.585858585859,39.25,9,11,3,0,0,41
"TK Curran","2022/23","International League T20","Desert Vipers",8,150,116,129.310344827586,25,12,6,2,0,0,42
"Usman Khan","2023/24","International League T20","Gulf Giants",8,164,137,119.70802919708,23.4285714285714,19,3,1,0,0,32
