"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"SW Billings","Zahoor Khan",4,2,1,1,1,0,12,200,4
"Sabir Ali","DJ Bravo",0,1,0,1,0,0,0,0,NA
"Sabir Ali","SC Kuggeleijn",0,3,1,3,0,0,0,0,0
"Shadab Khan","CR Woakes",2,2,0,0,0,0,6,100,Inf
"Shadab Khan","DR Sams",5,5,0,2,0,0,6,100,Inf
"Shadab Khan","Imad Wasim",2,2,0,0,0,0,6,100,Inf
"Shadab Khan","M Theekshana",2,3,0,1,0,0,4,66.6666666666667,Inf
"Shadab Khan","M de Lange",0,1,1,1,0,0,0,0,0
"Shadab Khan","Muhammad Jawadullah",2,2,0,0,0,0,6,100,Inf
"Shadab Khan","SP Narine",9,6,0,2,1,0,9,150,Inf
"Shaheen Shah Afridi","AD Russell",7,4,0,0,1,0,10.5,175,Inf
"Shaheen Shah Afridi","Ali Khan",8,6,1,2,1,0,8,133.333333333333,8
"Shaheen Shah Afridi","CR Woakes",5,2,0,0,1,0,15,250,Inf
"Shaheen Shah Afridi","DJ Bravo",6,4,0,1,0,0,9,150,Inf
"Shaheen Shah Afridi","DR Sams",3,2,0,0,0,0,9,150,Inf
"Shaheen Shah Afridi","Fazalhaq Farooqi",6,4,0,1,1,0,9,150,Inf
"Shaheen Shah Afridi","Muhammad Jawadullah",6,4,0,1,1,0,9,150,Inf
"Shaheen Shah Afridi","TA Boult",5,3,0,0,0,0,10,166.666666666667,Inf
"Shaheen Shah Afridi","Waqar Salamkheil",0,1,0,1,0,0,0,0,NA
"Shiraz Ahmed","DR Mousley",6,3,0,0,1,0,12,200,Inf
"Shiraz Ahmed","Imran Tahir",1,1,0,0,0,0,6,100,Inf
"Sikandar Raza","AAP Atkinson",2,4,0,2,0,0,3,50,Inf
"Sikandar Raza","AD Russell",13,6,0,2,1,1,13,216.666666666667,Inf
"Sikandar Raza","AJ Hosein",4,6,0,3,0,0,4,66.6666666666667,Inf
"Sikandar Raza","Aayan Afzal Khan",0,1,1,1,0,0,0,0,0
"Sikandar Raza","Ali Khan",2,3,0,1,0,0,4,66.6666666666667,Inf
