"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","outcome","method","eliminator"
1187028,6,"India","Australia","male","2019/20",2020-01-17,"Australia tour of India","2","Saurashtra Cricket Association Stadium","Rajkot","Australia","field","KL Rahul","RA Kettleborough","VK Sharma","C Shamshuddin","MA Gough","RS Madugalle","India",NA,36,NA,NA,NA
1187029,6,"India","Australia","male","2019/20",2020-01-19,"Australia tour of India","3","M.Chinnaswamy Stadium","Bengaluru","Australia","bat","RG Sharma","MA Gough","VK Sharma","C Shamshuddin","RA Kettleborough","RS Madugalle","India",7,NA,NA,NA,NA
1185310,6,"South Africa","England","male","2019/20",2020-02-04,"England tour of South Africa","1","Newlands","Cape Town","South Africa","field","Q de Kock","S George","GO Brathwaite","A Paleker","Aleem Dar","DC Boon","South Africa",7,NA,NA,NA,NA
1187682,6,"New Zealand","India","male","2019/20",2020-02-05,"India tour of New Zealand","1","Seddon Park","Hamilton","New Zealand","field","LRPL Taylor","SB Haig","L Rusere","CM Brown","BNJ Oxenford","BC Broad","New Zealand",4,NA,NA,NA,NA
1215122,6,"Nepal","Oman","male","2019/20",2020-02-05,"ICC Men's Cricket World Cup League 2","25","Tribhuvan University International Cricket Ground","Kirtipur","Nepal","field","Mohammad Nadeem","C Shamshuddin","BB Pradhan","DN Subedi",NA,"Neeyamur Rashid","Oman",NA,18,NA,NA,NA
1215123,6,"Oman","United States of America","male","2019/20",2020-02-06,"ICC Men's Cricket World Cup League 2","26","Tribhuvan University International Cricket Ground","Kirtipur","Oman","field","Mohammad Nadeem","DN Subedi","BB Pradhan","C Shamshuddin",NA,"Neeyamur Rashid","Oman",6,NA,NA,NA,NA
1185311,6,"South Africa","England","male","2019/20",2020-02-07,"England tour of South Africa","2","Kingsmead","Durban","England","field",NA,"A Paleker","Aleem Dar","S George","GO Brathwaite","DC Boon",NA,NA,NA,"no result",NA,NA
1187683,6,"New Zealand","India","male","2019/20",2020-02-08,"India tour of New Zealand","2","Eden Park","Auckland","India","field","KA Jamieson","CM Brown","BNJ Oxenford","JM Dempsey","L Rusere","BC Broad","New Zealand",NA,22,NA,NA,NA
1215124,6,"Nepal","United States of America","male","2019/20",2020-02-08,"ICC Men's Cricket World Cup League 2","27","Tribhuvan University International Cricket Ground","Kirtipur","United States of America","field","Karan KC","C Shamshuddin","BB Pradhan","DN Subedi",NA,"Neeyamur Rashid","Nepal",NA,35,NA,NA,NA
1185312,6,"South Africa","England","male","2019/20",2020-02-09,"England tour of South Africa","3","The Wanderers Stadium","Johannesburg","England","field","AU Rashid","S George","GO Brathwaite","A Paleker","Aleem Dar","DC Boon","England",2,NA,NA,NA,NA
1215125,6,"Nepal","Oman","male","2019/20",2020-02-09,"ICC Men's Cricket World Cup League 2","28","Tribhuvan University International Cricket Ground","Kirtipur","Oman","field","Aqib Ilyas","C Shamshuddin","DN Subedi","BB Pradhan",NA,"Neeyamur Rashid","Oman",8,NA,NA,NA,NA
1187684,6,"New Zealand","India","male","2019/20",2020-02-11,"India tour of New Zealand","3","Bay Oval","Mount Maunganui","New Zealand","field","HM Nicholls","CM Brown","L Rusere","JM Dempsey","BNJ Oxenford","BC Broad","New Zealand",5,NA,NA,NA,NA
1215126,6,"Oman","United States of America","male","2019/20",2020-02-11,"ICC Men's Cricket World Cup League 2","29","Tribhuvan University International Cricket Ground","Kirtipur","United States of America","field","Aqib Ilyas","DN Subedi","BB Pradhan","C Shamshuddin",NA,"Neeyamur Rashid","Oman",NA,92,NA,NA,NA
1215127,6,"Nepal","United States of America","male","2019/20",2020-02-12,"ICC Men's Cricket World Cup League 2","30","Tribhuvan University International Cricket Ground","Kirtipur","Nepal","field","S Lamichhane","C Shamshuddin","DN Subedi","BB Pradhan",NA,"Neeyamur Rashid","Nepal",8,NA,NA,NA,NA
1213871,6,"Sri Lanka","West Indies","male","2019/20",2020-02-22,"West Indies tour of Sri Lanka","1","Sinhalese Sports Club Ground","Colombo","Sri Lanka","field","PWH de Silva","P Wilson","RSA Palliyaguruge","LE Hannibal","M Erasmus","J Srinath","Sri Lanka",1,NA,NA,NA,NA
1213872,6,"Sri Lanka","West Indies","male","2019/20",2020-02-26,"West Indies tour of Sri Lanka","2","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Hambantota","West Indies","field","WIA Fernando","LE Hannibal","M Erasmus","RR Wimalasiri","P Wilson","J Srinath","Sri Lanka",NA,161,NA,NA,NA
1185319,6,"South Africa","Australia","male","2019/20",2020-02-29,"Australia tour of South Africa","1","Boland Park","Paarl","South Africa","bat","H Klaasen","AT Holdstock","NJ Llong","BP Jele","RK Illingworth","AJ Pycroft","South Africa",NA,74,NA,NA,NA
1213873,6,"Sri Lanka","West Indies","male","2019/20",2020-03-01,"West Indies tour of Sri Lanka","3","Pallekele International Cricket Stadium","Kandy","Sri Lanka","bat","AD Mathews","P Wilson","RR Wimalasiri","RMPJ Rambukwella","M Erasmus","J Srinath","Sri Lanka",NA,6,NA,NA,NA
1214667,6,"Bangladesh","Zimbabwe","male","2019/20",2020-03-01,"Zimbabwe tour of Bangladesh","1","Sylhet International Cricket Stadium","Sylhet","Bangladesh","bat","Liton Das","HDPK Dharmasena","Masudur Rahman","Tanvir Ahmed","PR Reiffel","JJ Crowe","Bangladesh",NA,169,NA,NA,NA
1214668,6,"Bangladesh","Zimbabwe","male","2019/20",2020-03-03,"Zimbabwe tour of Bangladesh","2","Sylhet International Cricket Stadium","Sylhet","Bangladesh","bat","Tamim Iqbal","Masudur Rahman","PR Reiffel","Tanvir Ahmed","HDPK Dharmasena","JJ Crowe","Bangladesh",NA,4,NA,NA,NA
1185320,6,"South Africa","Australia","male","2019/20",2020-03-04,"Australia tour of South Africa","2","Mangaung Oval","Bloemfontein","Australia","bat","L Ngidi","BP Jele","RK Illingworth","AT Holdstock","NJ Llong","AJ Pycroft","South Africa",6,NA,NA,NA,NA
1214669,6,"Bangladesh","Zimbabwe","male","2019/20",2020-03-06,"Zimbabwe tour of Bangladesh","3","Sylhet International Cricket Stadium","Sylhet","Zimbabwe","field","Liton Das","Sharfuddoula","HDPK Dharmasena","Gazi Sohel","PR Reiffel","JJ Crowe","Bangladesh",NA,123,NA,"D/L",NA
1185321,6,"South Africa","Australia","male","2019/20",2020-03-07,"Australia tour of South Africa","3","Senwes Park","Potchefstroom","South Africa","field","JT Smuts","RK Illingworth","AT Holdstock","BP Jele","NJ Llong","AJ Pycroft","South Africa",6,NA,NA,NA,NA
1183537,6,"Australia","New Zealand","male","2019/20",2020-03-13,"New Zealand tour of Australia","1","Sydney Cricket Ground","Sydney","Australia","bat","MR Marsh","P Wilson","M Erasmus","SJ Nogajski","RK Illingworth","RS Madugalle","Australia",NA,71,NA,NA,NA
1198247,6,"Ireland","England","male","2020",2020-07-30,"Ireland tour of England","1","The Rose Bowl","Southampton","England","field","DJ Willey","M Burns","AG Wharf","DJ Millns","MJ Saggers","Phil Whitticase","England",6,NA,NA,NA,NA
1198248,6,"Ireland","England","male","2020",2020-08-01,"Ireland tour of England","2","The Rose Bowl","Southampton","Ireland","bat","JM Bairstow","DJ Millns","AG Wharf","MJ Saggers","M Burns","Phil Whitticase","England",4,NA,NA,NA,NA
1198249,6,"England","Ireland","male","2020",2020-08-04,"Ireland tour of England","3","The Rose Bowl","Southampton","Ireland","field","PR Stirling","MJ Saggers","DJ Millns","M Burns","AG Wharf","Phil Whitticase","Ireland",7,NA,NA,NA,NA
1198238,6,"Australia","England","male","2020",2020-09-11,"Australia tour of England","1","Old Trafford","Manchester","England","field","JR Hazlewood","RA Kettleborough","DJ Millns","M Burns","MA Gough","BC Broad","Australia",NA,19,NA,NA,NA
1198239,6,"England","Australia","male","2020",2020-09-13,"Australia tour of England","2","Old Trafford","Manchester","England","bat","JC Archer","MA Gough","MJ Saggers","DJ Millns","RK Illingworth","BC Broad","England",NA,24,NA,NA,NA
1198240,6,"England","Australia","male","2020",2020-09-16,"Australia tour of England","3","Old Trafford","Manchester","England","bat","GJ Maxwell","RK Illingworth","AG Wharf","MJ Saggers","RA Kettleborough","BC Broad","Australia",3,NA,NA,NA,NA
1233461,6,"Pakistan","Zimbabwe","male","2020/21",2020-10-30,"Zimbabwe tour of Pakistan","1","Rawalpindi Cricket Stadium",NA,"Pakistan","bat","BRM Taylor","Aleem Dar","Ahsan Raza","Rashid Riaz","Asif Yaqoob","Muhammad Javed","Pakistan",NA,26,NA,NA,NA
1233462,6,"Zimbabwe","Pakistan","male","2020/21",2020-11-01,"Zimbabwe tour of Pakistan","2","Rawalpindi Cricket Stadium",NA,"Zimbabwe","bat","Iftikhar Ahmed","Asif Yaqoob","Aleem Dar","Shozab Raza","Ahsan Raza","Muhammad Javed","Pakistan",6,NA,NA,NA,NA
1233463,6,"Zimbabwe","Pakistan","male","2020/21",2020-11-03,"Zimbabwe tour of Pakistan","3","Rawalpindi Cricket Stadium",NA,"Zimbabwe","bat","B Muzarabani","Aleem Dar","Rashid Riaz","Asif Yaqoob","Ahsan Raza","Muhammad Javed",NA,NA,NA,"tie",NA,"Zimbabwe"
1223955,6,"Australia","India","male","2020/21",2020-11-27,"India tour of Australia","1","Sydney Cricket Ground",NA,"Australia","bat","SPD Smith","RJ Tucker","SJ Nogajski","GA Abood","PR Reiffel","DC Boon","Australia",NA,66,NA,NA,NA
1223956,6,"Australia","India","male","2020/21",2020-11-29,"India tour of Australia","2","Sydney Cricket Ground",NA,"Australia","bat","SPD Smith","GA Abood","PR Reiffel","SJ Nogajski","BNJ Oxenford","DC Boon","Australia",NA,51,NA,NA,NA
1223957,6,"India","Australia","male","2020/21",2020-12-02,"India tour of Australia","3","Manuka Oval","Canberra","India","bat","HH Pandya","P Wilson","BNJ Oxenford","GA Abood","RJ Tucker","DC Boon","India",NA,13,NA,NA,NA
1244524,6,"Ireland","United Arab Emirates","male","2020/21",2021-01-08,"Ireland tour of United Arab Emirates","1","Sheikh Zayed Stadium","Abu Dhabi","Ireland","bat","CP Rizwan","Akbar Ali","Rahul Asher",NA,"Iftikhar Ali","M Nayyar","United Arab Emirates",6,NA,NA,NA,NA
1244525,6,"Ireland","United Arab Emirates","male","2020/21",2021-01-18,"Ireland tour of United Arab Emirates","4","Sheikh Zayed Stadium","Abu Dhabi","United Arab Emirates","field","Simi Singh","Ahmed Shah Pakteen","Bismillah Shinwari","Ahmed Shah Durrani","Izatullah Safi","M Nayyar","Ireland",NA,112,NA,NA,NA
1244022,6,"West Indies","Bangladesh","male","2020/21",2021-01-20,"ICC Men's Cricket World Cup Super League","1","Shere Bangla National Stadium","Dhaka","Bangladesh","field","Shakib Al Hasan","Masudur Rahman","Sharfuddoula","Tanvir Ahmed","Gazi Sohel","Neeyamur Rashid","Bangladesh",6,NA,NA,NA,NA
1244013,6,"Afghanistan","Ireland","male","2020/21",2021-01-21,"Ireland tour of United Arab Emirates","1","Sheikh Zayed Stadium","Abu Dhabi","Afghanistan","bat","Rahmanullah Gurbaz","Ahmed Shah Durrani","Ahmed Shah Pakteen","Izatullah Safi","Bismillah Shinwari","M Nayyar","Afghanistan",NA,16,NA,NA,NA
1244023,6,"West Indies","Bangladesh","male","2020/21",2021-01-22,"ICC Men's Cricket World Cup Super League","2","Shere Bangla National Stadium","Dhaka","West Indies","bat","Mehedi Hasan Miraz","Gazi Sohel","Sharfuddoula","Tanvir Ahmed","Masudur Rahman","Neeyamur Rashid","Bangladesh",7,NA,NA,NA,NA
1244014,6,"Ireland","Afghanistan","male","2020/21",2021-01-24,"Ireland tour of United Arab Emirates","2","Sheikh Zayed Stadium","Abu Dhabi","Ireland","bat","Rahmat Shah","Bismillah Shinwari","Izatullah Safi","Ahmed Shah Durrani","Ahmed Shah Pakteen","M Nayyar","Afghanistan",7,NA,NA,NA,NA
1244024,6,"Bangladesh","West Indies","male","2020/21",2021-01-25,"West Indies tour of Bangladesh","3","Zahur Ahmed Chowdhury Stadium","Chattogram","West Indies","field","Mushfiqur Rahim","Sharfuddoula","Tanvir Ahmed","Masudur Rahman","Gazi Sohel","Neeyamur Rashid","Bangladesh",NA,120,NA,NA,NA
1244015,6,"Afghanistan","Ireland","male","2020/21",2021-01-26,"Ireland tour of United Arab Emirates","3","Sheikh Zayed Stadium","Abu Dhabi","Ireland","field","Rashid Khan","Ahmed Shah Durrani","Ahmed Shah Pakteen","Izatullah Safi","Bismillah Shinwari","M Nayyar","Afghanistan",NA,36,NA,NA,NA
1252069,6,"West Indies","Sri Lanka","male","2020/21",2021-03-10,"West Indies v Sri Lanka","1","Sir Vivian Richards Stadium","North Sound","Sri Lanka","bat","SD Hope","GO Brathwaite","JS Wilson",NA,NA,NA,"West Indies",8,NA,NA,NA,NA
1252070,6,"West Indies","Sri Lanka","male","2020/21",2021-03-12,"West Indies v Sri Lanka","2","Sir Vivian Richards Stadium","North Sound","West Indies","field","E Lewis","JS Wilson","N Duguid","LS Reifer","GO Brathwaite","RB Richardson","West Indies",5,NA,NA,NA,NA
1252071,6,"West Indies","Sri Lanka","male","2020/21",2021-03-14,"West Indies v Sri Lanka","3","Sir Vivian Richards Stadium","North Sound","West Indies","field","DM Bravo","JS Wilson","LS Reifer","N Duguid","GO Brathwaite","RB Richardson","West Indies",5,NA,NA,NA,NA
1233976,6,"Bangladesh","New Zealand","male","2020/21",2021-03-20,"Bangladesh tour of New Zealand","1","University Oval","Dunedin","New Zealand","field","TA Boult","CB Gaffaney","WR Knights","SB Haig","CM Brown","JJ Crowe","New Zealand",8,NA,NA,NA,NA
1233977,6,"Bangladesh","New Zealand","male","2020/21",2021-03-23,"Bangladesh tour of New Zealand","2","Hagley Oval","Christchurch","New Zealand","field","TWM Latham","CM Brown","CB Gaffaney","SB Haig","WR Knights","JJ Crowe","New Zealand",5,NA,NA,NA,NA
1243393,6,"India","England","male","2020/21",2021-03-23,"England tour of India","1","Maharashtra Cricket Association Stadium","Pune","England","field","S Dhawan","KN Ananthapadmanabhan","Nitin Menon","VK Sharma","AK Chaudhary","J Srinath","India",NA,66,NA,NA,NA
1233978,6,"New Zealand","Bangladesh","male","2020/21",2021-03-26,"Bangladesh tour of New Zealand","3","Basin Reserve","Wellington","New Zealand","bat","DP Conway","CB Gaffaney","WR Knights","SB Haig","CM Brown","JJ Crowe","New Zealand",NA,164,NA,NA,NA
1243394,6,"India","England","male","2020/21",2021-03-26,"England tour of India","2","Maharashtra Cricket Association Stadium","Pune","England","field","JM Bairstow","Nitin Menon","VK Sharma","J Madanagopal","AK Chaudhary","J Srinath","England",6,NA,NA,NA,NA
1243395,6,"India","England","male","2020/21",2021-03-28,"England tour of India","3","Maharashtra Cricket Association Stadium","Pune","England","field","SM Curran","AK Chaudhary","Nitin Menon","KN Ananthapadmanabhan","VK Sharma","J Srinath","India",NA,7,NA,NA,NA
1251572,6,"South Africa","Pakistan","male","2021",2021-04-02,"Pakistan tour of South Africa","1","SuperSport Park, Centurion","Centurion","Pakistan","field","Babar Azam","AT Holdstock","M Erasmus","BP Jele","A Paleker","AJ Pycroft","Pakistan",3,NA,NA,NA,NA
1251573,6,"South Africa","Pakistan","male","2021",2021-04-04,"Pakistan tour of South Africa","2","The Wanderers Stadium","Johannesburg","Pakistan","field","Fakhar Zaman","A Paleker","M Erasmus","BP Jele","AT Holdstock","AJ Pycroft","South Africa",NA,17,NA,NA,NA
1251574,6,"Pakistan","South Africa","male","2021",2021-04-07,"Pakistan tour of South Africa","3","SuperSport Park, Centurion","Centurion","South Africa","field","Babar Azam","BP Jele","M Erasmus","A Paleker","AT Holdstock","AJ Pycroft","Pakistan",NA,28,NA,NA,NA
1260084,6,"Netherlands","Scotland","male","2021",2021-05-19,"Scotland tour of Netherlands","1","Hazelaarweg, Rotterdam","Rotterdam","Netherlands","bat",NA,"N Bathi","Rizwan Akram",NA,"Adriaan van den Dries","DT Jukes","Netherlands",NA,14,NA,NA,NA
1260085,6,"Netherlands","Scotland","male","2021",2021-05-20,"Scotland tour of Netherlands","2","Hazelaarweg, Rotterdam","Rotterdam","Netherlands","bat",NA,"Adriaan van den Dries","N Bathi","Rizwan Akram",NA,"DT Jukes","Scotland",6,NA,NA,NA,NA
1262344,6,"Bangladesh","Sri Lanka","male","2021",2021-05-23,"Sri Lanka tour of Bangladesh","1","Shere Bangla National Stadium, Mirpur","Dhaka","Bangladesh","bat","Mushfiqur Rahim","Masudur Rahman","Sharfuddoula","Tanvir Ahmed","Gazi Sohel","Neeyamur Rashid","Bangladesh",NA,33,NA,NA,NA
1262346,6,"Bangladesh","Sri Lanka","male","2021",2021-05-25,"Sri Lanka tour of Bangladesh","2","Sher-e-Bangla National Cricket Stadium","Mirpur","Bangladesh","bat","Mushfiqur Rahim","Gazi Sohel","Sharafudoulla","Tanvir Ahmed","Masudur Rahman","Neeyamur Rashid","Bangladesh",NA,103,NA,"D/L",NA
1262347,6,"Sri Lanka","Bangladesh","male","2021",2021-05-28,"Sri Lanka tour of Bangladesh","3","Shere Bangla National Stadium, Mirpur","Dhaka","Sri Lanka","bat","PVD Chameera","Sharfuddoula","Tanvir Ahmed","Masudur Rahman","Gazi Sohel","Neeyamur Rashid","Sri Lanka",NA,97,NA,NA,NA
1251962,6,"Netherlands","Ireland","male","2021",2021-06-02,"Ireland tour of Netherlands","1","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Netherlands","bat","T van der Gugten","AT Holdstock","N Bathi","Rizwan Akram","Adriaan van den Dries","DT Jukes","Netherlands",NA,1,NA,NA,NA
1251963,6,"Netherlands","Ireland","male","2021",2021-06-04,"Ireland tour of Netherlands","2","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Netherlands","bat","J Little","AT Holdstock","Rizwan Akram","N Bathi","Adriaan van den Dries","DT Jukes","Ireland",8,NA,NA,NA,NA
1251964,6,"Ireland","Netherlands","male","2021",2021-06-07,"Ireland tour of Netherlands","3","Sportpark Maarschalkerweerd, Utrecht","Utrecht","Ireland","bat","SJ Myburgh","Adriaan van den Dries","AT Holdstock","N Bathi","Rizwan Akram","DT Jukes","Netherlands",4,NA,NA,NA,NA
1239534,6,"Sri Lanka","England","male","2021",2021-06-29,"Sri Lanka tour of England","1","Riverside Ground, Chester-le-Street","Chester-le-Street","England","field","CR Woakes","MA Gough","RT Robinson","RJ Bailey","RA Kettleborough","BC Broad","England",5,NA,NA,NA,NA
1239535,6,"Sri Lanka","England","male","2021",2021-07-01,"Sri Lanka tour of England","2","Kennington Oval, London","London","England","field","SM Curran","RA Kettleborough","RJ Bailey","RT Robinson","MA Gough","BC Broad","England",8,NA,NA,NA,NA
1239536,6,"Sri Lanka","England","male","2021",2021-07-04,"Sri Lanka tour of England","3","County Ground, Bristol","Bristol","England","field",NA,"DJ Millns","MA Gough","RJ Bailey","RA Kettleborough","BC Broad",NA,NA,NA,"no result",NA,NA
1239537,6,"Pakistan","England","male","2021",2021-07-08,"Pakistan tour of England","1","Sophia Gardens, Cardiff","Cardiff","England","field","S Mahmood","AG Wharf","RA Kettleborough","DJ Millns","RK Illingworth","BC Broad","England",9,NA,NA,NA,NA
1239538,6,"England","Pakistan","male","2021",2021-07-10,"Pakistan tour of England","2","Lord's, London","London","Pakistan","field","L Gregory","AG Wharf","RK Illingworth","DJ Millns","MA Gough","BC Broad","England",NA,52,NA,NA,NA
1251950,6,"Ireland","South Africa","male","2021",2021-07-11,"South Africa tour of Ireland","1","The Village, Malahide, Dublin","Dublin","South Africa","field",NA,"AJ Neill","R Black","M Hawthorne","PA Reynolds","K Gallagher",NA,NA,NA,"no result",NA,NA
1239539,6,"Pakistan","England","male","2021",2021-07-13,"Pakistan tour of England","3","Edgbaston, Birmingham","Birmingham","England","field","JM Vince","DJ Millns","RK Illingworth","MJ Saggers","RA Kettleborough","BC Broad","England",3,NA,NA,NA,NA
1251951,6,"Ireland","South Africa","male","2021",2021-07-13,"South Africa tour of Ireland","2","The Village, Malahide, Dublin","Dublin","South Africa","field","A Balbirnie","M Hawthorne","R Black","PA Reynolds","AJ Neill","K Gallagher","Ireland",NA,43,NA,NA,NA
1251952,6,"South Africa","Ireland","male","2021",2021-07-16,"South Africa tour of Ireland","3","The Village, Malahide, Dublin","Dublin","South Africa","bat","JN Malan","PA Reynolds","R Black","AJ Neill","M Hawthorne","K Gallagher","South Africa",NA,70,NA,NA,NA
1267677,6,"Bangladesh","Zimbabwe","male","2021",2021-07-16,"Bangladesh tour of Zimbabwe","1","Harare Sports Club","Harare","Zimbabwe","field","Liton Das","L Rusere","M Erasmus","C Phiri","I Chabi","AJ Pycroft","Bangladesh",NA,155,NA,NA,NA
1262755,6,"Sri Lanka","India","male","2021",2021-07-18,"India tour of Sri Lanka","1","R Premadasa Stadium, Colombo","Colombo","Sri Lanka","bat","PP Shaw","HDPK Dharmasena","RR Wimalasiri","LE Hannibal","RSA Palliyaguruge","RS Madugalle","India",7,NA,NA,NA,NA
1267678,6,"Zimbabwe","Bangladesh","male","2021",2021-07-18,"Bangladesh tour of Zimbabwe","2","Harare Sports Club","Harare","Zimbabwe","bat","Shakib Al Hasan","I Chabi","M Erasmus","C Phiri","L Rusere","AJ Pycroft","Bangladesh",3,NA,NA,NA,NA
1262756,6,"Sri Lanka","India","male","2021",2021-07-20,"India tour of Sri Lanka","2","R Premadasa Stadium, Colombo","Colombo","Sri Lanka","bat","DL Chahar","HDPK Dharmasena","LE Hannibal","RMPJ Rambukwella","RSA Palliyaguruge","RS Madugalle","India",3,NA,NA,NA,NA
1263161,6,"Australia","West Indies","male","2021",2021-07-20,"Australia tour of West Indies","1","Kensington Oval, Bridgetown, Barbados","Bridgetown","Australia","bat","MA Starc","GO Brathwaite","JS Wilson","N Duguid","LS Reifer","RB Richardson","Australia",NA,133,NA,"D/L",NA
