"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"V Viyaskanth",2022-12-07,"Dambulla Aura","Jaffna Kings",1,"4.0",0,24,3,6,11,"Lanka Premier League","2022/23",1324521,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Aura","Jaffna Kings","Dambulla Aura","bat","S Samarawickrama","Jaffna Kings","9",NA
"C Wijesinghe",2022-12-13,"Dambulla Aura","Kandy Falcons",2,"3.0",0,25,3,8.33333333333333,6,"Lanka Premier League","2022/23",1324529,"Pallekele International Cricket Stadium","Kandy","Kandy Falcons","Dambulla Aura","Kandy Falcons","bat","PHKD Mendis","Kandy Falcons",NA,"77"
"CR Brathwaite",2022-12-13,"Dambulla Aura","Kandy Falcons",2,"3.0",0,25,3,8.33333333333333,9,"Lanka Premier League","2022/23",1324529,"Pallekele International Cricket Stadium","Kandy","Kandy Falcons","Dambulla Aura","Kandy Falcons","bat","PHKD Mendis","Kandy Falcons",NA,"77"
"I Udana",2020-12-01,"Dambulla Viiking","Colombo Kings",1,"4.0",0,25,3,6.25,13,"Lanka Premier League","2020/21",1238758,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Dambulla Viiking","Colombo Kings","Dambulla Viiking","bat","MD Shanaka","Dambulla Viiking",NA,"28"
"JDF Vandersay",2021-12-11,"Dambulla Giants","Colombo Stars",1,"4.0",0,25,3,6.25,10,"Lanka Premier League","2021/22",1291205,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Colombo Stars","Dambulla Giants","bat","KTH Ratnayake","Dambulla Giants",NA,"1"
"PHKD Mendis",2021-12-11,"Galle Gladiators","Kandy Warriors",1,"4.0",0,25,3,6.25,8,"Lanka Premier League","2021/22",1291204,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Kandy Warriors","Galle Gladiators","bat","RS Bopara","Kandy Warriors","5",NA
"MD Shanaka",2023-07-31,"Dambulla Aura","Galle Titans",2,"4.0",0,27,3,6.75,8,"Lanka Premier League","2023",1382879,"R Premadasa Stadium, Colombo","Colombo","Galle Titans","Dambulla Aura","Dambulla Aura","field","MD Shanaka",NA,NA,NA
"Naveen-ul-Haq",2021-12-12,"Galle Gladiators","Colombo Stars",2,"3.5",0,27,3,7.04347826086956,7,"Lanka Premier League","2021/22",1291207,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Galle Gladiators","Colombo Stars","bat","LD Chandimal","Colombo Stars",NA,"41"
"Naveen-ul-Haq",2021-12-16,"Jaffna Kings","Colombo Stars",1,"4.0",0,27,3,6.75,8,"Lanka Premier League","2021/22",1291211,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Stars","Jaffna Kings","bat","T Kohler-Cadmore","Jaffna Kings",NA,"102"
"Noor Ahmad",2023-08-20,"B-Love Kandy","Dambulla Aura",2,"4.0",0,27,3,6.75,12,"Lanka Premier League","2023",1382901,"R Premadasa Stadium, Colombo","Colombo","Dambulla Aura","B-Love Kandy","Dambulla Aura","bat","AD Mathews","B-Love Kandy","5",NA
"R Rampaul",2021-12-11,"Dambulla Giants","Colombo Stars",1,"4.0",0,27,3,6.75,12,"Lanka Premier League","2021/22",1291205,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Colombo Stars","Dambulla Giants","bat","KTH Ratnayake","Dambulla Giants",NA,"1"
"N Thushara",2022-12-13,"Colombo Stars","Galle Gladiators",2,"4.0",0,29,3,7.25,12,"Lanka Premier League","2022/23",1324530,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Colombo Stars","Colombo Stars","field","RS Bopara","Colombo Stars","2",NA
