"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"G Potts",2024-05-08,"Thunder","Central Sparks",1,"9.0",0,46,2,5.11111111111111,28,"Rachael Heyhoe Flint Trophy","2024","1427828","Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","3",NA
"HE Jones",2021-05-29,"Western Storm","Thunder",2,"6.0",0,46,2,7.66666666666667,18,"Rachael Heyhoe Flint Trophy","2021","1252265","County Ground, Bristol","Bristol","Thunder","Western Storm","Western Storm","field",NA,"Western Storm","1",NA
"HJ Armitage",2022-09-25,"Southern Vipers","Northern Diamonds",2,"10.0",1,46,2,4.6,31,"Rachael Heyhoe Flint Trophy","2022","1297956","Lord's, London","London","Northern Diamonds","Southern Vipers","Southern Vipers","field","L Winfield-Hill","Northern Diamonds",NA,"2"
"HL Baker",2023-09-16,"South East Stars","Central Sparks",1,"9.0",0,46,2,5.11111111111111,24,"Rachael Heyhoe Flint Trophy","2023","1347455","Edgbaston, Birmingham","Birmingham","South East Stars","Central Sparks","Central Sparks","field",NA,"South East Stars",NA,"152"
"J Groves",2023-09-10,"South East Stars","The Blaze",1,"7.0",0,46,2,6.57142857142857,20,"Rachael Heyhoe Flint Trophy","2023","1347447","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","The Blaze","South East Stars","bat",NA,"South East Stars",NA,"107"
"J Nkomo",2017-02-07,"Ireland","Zimbabwe",1,"10.0",1,46,2,4.6,41,"ICC Women's World Cup Qualifier","2016/17","1073402","Mercantile Cricket Association Ground","Colombo","Ireland","Zimbabwe","Zimbabwe","field","KJ Garth","Ireland",NA,"119"
"KL George",2023-07-15,"Northern Diamonds","Central Sparks",1,"7.0",0,46,2,6.57142857142857,21,"Rachael Heyhoe Flint Trophy","2023","1347434","Headingley, Leeds","Leeds","Northern Diamonds","Central Sparks","Central Sparks","field",NA,"Central Sparks","5",NA
"KL Gordon",2023-07-17,"South East Stars","The Blaze",2,"8.3",2,46,2,5.41176470588235,35,"Rachael Heyhoe Flint Trophy","2023","1347437","The John Fretwell Sporting Complex, Nettleworth","Nettleworth","The Blaze","South East Stars","The Blaze","bat",NA,"South East Stars","2",NA
"N Harvey",2021-09-18,"Sunrisers","Western Storm",2,"10.0",0,46,2,4.6,29,"Rachael Heyhoe Flint Trophy","2021","1252290","County Ground, Bristol","Bristol","Western Storm","Sunrisers","Western Storm","bat",NA,"Western Storm",NA,"36"
"S Butler",2021-05-29,"Northern Diamonds","Central Sparks",1,"6.0",0,46,2,7.66666666666667,15,"Rachael Heyhoe Flint Trophy","2021","1252264","Headingley, Leeds","Leeds","Northern Diamonds","Central Sparks","Central Sparks","field",NA,"Central Sparks","2",NA
"B Miles",2024-05-01,"Western Storm","South East Stars",2,"5.0",0,47,2,9.4,6,"Rachael Heyhoe Flint Trophy","2024","1427820","The Cooper Associates County Ground, Taunton","Taunton","South East Stars","Western Storm","Western Storm","field",NA,"Western Storm",NA,"8"
"CE Dean",2020-08-29,"Sunrisers","Southern Vipers",1,"10.0",0,47,2,4.7,28,"Rachael Heyhoe Flint Trophy","2020","1229326","County Ground, Chelmsford","Chelmsford","Sunrisers","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","7",NA
"FMK Morris",2024-06-30,"Sunrisers","Thunder",1,"8.0",0,47,2,5.875,24,"Rachael Heyhoe Flint Trophy","2024","1427832","County Ground, Chelmsford","Chelmsford","Sunrisers","Thunder","Sunrisers","bat",NA,"Sunrisers",NA,"30"
"GK Davis",2023-09-16,"South East Stars","Central Sparks",1,"10.0",0,47,2,4.7,30,"Rachael Heyhoe Flint Trophy","2023","1347455","Edgbaston, Birmingham","Birmingham","South East Stars","Central Sparks","Central Sparks","field",NA,"South East Stars",NA,"152"
"HV Jones",2020-09-19,"Southern Vipers","South East Stars",2,"10.0",0,47,2,4.7,38,"Rachael Heyhoe Flint Trophy","2020","1229346","Kennington Oval, London","London","South East Stars","Southern Vipers","South East Stars","bat",NA,"Southern Vipers","4",NA
"JL Gunn",2020-08-31,"Lightning","Northern Diamonds",2,"10.0",1,47,2,4.7,26,"Rachael Heyhoe Flint Trophy","2020","1229333","Riverside Ground, Chester-le-Street","Chester-le-Street","Northern Diamonds","Lightning","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"9"
"LE Scott",2023-05-10,"South East Stars","Northern Diamonds",1,"7.0",0,47,2,6.71428571428571,24,"Rachael Heyhoe Flint Trophy","2023","1347420","North Marine Road Ground, Scarborough","Scarborough","South East Stars","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","3",NA
"N Harman",2022-07-16,"Lightning","Southern Vipers",2,"6.0",0,47,2,7.83333333333333,13,"Rachael Heyhoe Flint Trophy","2022","1297938","County Ground, Derby","Derby","Southern Vipers","Lightning","Southern Vipers","bat",NA,"Southern Vipers",NA,"66"
"SM Kavanagh",2017-05-09,"Zimbabwe","Ireland",2,"6.0",0,47,2,7.83333333333333,16,"Women's Quadrangular Series (in South Africa)","2017","1089523","Senwes Park","Potchefstroom","Ireland","Zimbabwe","Zimbabwe","field","M Musonda","Zimbabwe","6",NA
"Sophia Smale",2024-05-08,"The Blaze","Western Storm",2,"9.0",1,47,2,5.22222222222222,30,"Rachael Heyhoe Flint Trophy","2024","1427829","Trent Bridge, Nottingham","Nottingham","Western Storm","The Blaze","The Blaze","field",NA,"The Blaze","4",NA
"T Thorpe",2022-06-24,"Windward Islands","Leeward Islands",1,"10.0",0,47,2,4.7,41,"CG United Women's Super50","2022","wi_212063","Guyana National Stadium, Providence",NA,"Windward Islands","Leeward Islands","Windward Islands","bat",NA,"Windward Islands",NA,"151"
"BA Langston",2020-09-05,"Lightning","Northern Diamonds",1,"8.1",0,48,2,5.87755102040816,27,"Rachael Heyhoe Flint Trophy","2020","1229336","Grace Road, Leicester","Leicester","Lightning","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","2",NA
"EA Russell",2022-07-09,"Western Storm","Central Sparks",2,"10.0",1,48,2,4.8,36,"Rachael Heyhoe Flint Trophy","2022","1297931","County Ground, Bristol","Bristol","Central Sparks","Western Storm","Central Sparks","bat",NA,"Central Sparks",NA,"22"
"EL Arlott",2021-05-31,"Western Storm","Central Sparks",2,"10.0",0,48,2,4.8,35,"Rachael Heyhoe Flint Trophy","2021","1252269","Edgbaston, Birmingham","Birmingham","Central Sparks","Western Storm","Western Storm","field",NA,"Central Sparks",NA,"41"
"GL Adams",2024-04-20,"South East Stars","Southern Vipers",2,"10.0",0,48,2,4.8,27,"Rachael Heyhoe Flint Trophy","2024","1427808","Kent County Cricket Ground, Beckenham","Beckenham","Southern Vipers","South East Stars","South East Stars","field",NA,"South East Stars","4",NA
"KE Bryce",2023-09-24,"Southern Vipers","The Blaze",2,"8.0",0,48,2,6,25,"Rachael Heyhoe Flint Trophy","2023","1347460","County Ground, Northampton","Northampton","The Blaze","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","5",NA
"A Patel",2020-09-13,"Northern Diamonds","Central Sparks",1,"10.0",0,49,2,4.9,42,"Rachael Heyhoe Flint Trophy","2020","1229345","Headingley, Leeds","Leeds","Northern Diamonds","Central Sparks","Northern Diamonds","bat",NA,"Central Sparks","6",NA
"KL George",2023-09-13,"Western Storm","Central Sparks",1,"8.0",0,49,2,6.125,26,"Rachael Heyhoe Flint Trophy","2023","1347454","The Cooper Associates County Ground, Taunton","Taunton","Western Storm","Central Sparks","Central Sparks","field",NA,"Central Sparks","7",NA
"R MacDonald-Gay",2023-07-07,"Central Sparks","South East Stars",1,"10.0",1,49,2,4.9,34,"Rachael Heyhoe Flint Trophy","2023","1347428","Woodbridge Road, Guildford","Guildford","Central Sparks","South East Stars","Central Sparks","bat",NA,"Central Sparks",NA,"21"
"Sophia Smale",2024-05-04,"Southern Vipers","Western Storm",1,"9.0",0,49,2,5.44444444444444,27,"Rachael Heyhoe Flint Trophy","2024","1427823","County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,"Southern Vipers",NA,"4"
"F Chipare",2021-11-21,"Thailand","Zimbabwe",1,"10.0",0,50,2,5,36,"ICC Women's Cricket World Cup Qualifier","2021/22","1286902","Harare Sports Club","Harare","Thailand","Zimbabwe","Thailand","bat","C Sutthiruang","Thailand",NA,"8"
"GA Elwiss",2022-07-23,"Sunrisers","Southern Vipers",2,"10.0",0,50,2,5,29,"Rachael Heyhoe Flint Trophy","2022","1297939","The Rose Bowl, Southampton","Southampton","Southern Vipers","Sunrisers","Southern Vipers","bat",NA,"Southern Vipers",NA,"11"
"GL Adams",2023-07-15,"Western Storm","Southern Vipers",1,"10.0",0,50,2,5,28,"Rachael Heyhoe Flint Trophy","2023","1347435","Millfield School, Street","Street","Western Storm","Southern Vipers","Southern Vipers","field",NA,"Southern Vipers","4",NA
"KE Bryce",2021-09-10,"South East Stars","Lightning",1,"9.0",0,50,2,5.55555555555556,25,"Rachael Heyhoe Flint Trophy","2021","1252281","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Lightning","South East Stars","bat",NA,"South East Stars",NA,"28"
"KL Cross",2024-05-08,"Central Sparks","Thunder",2,"9.4",0,50,2,5.17241379310345,35,"Rachael Heyhoe Flint Trophy","2024","1427828","Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","3",NA
"PE Turner",2024-06-30,"Central Sparks","Northern Diamonds",1,"9.0",1,50,2,5.55555555555556,30,"Rachael Heyhoe Flint Trophy","2024","1427830","North Marine Road Ground, Scarborough","Scarborough","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","4",NA
"A Lee",2024-07-05,"The Blaze","Southern Vipers",1,"8.0",0,51,2,6.375,22,"Rachael Heyhoe Flint Trophy","2024","1427834","Queen's Park, Chesterfield","Chesterfield","The Blaze","Southern Vipers","The Blaze","bat",NA,"Southern Vipers","4",NA
"A Wellington",2024-05-08,"The Blaze","Western Storm",2,"10.0",0,51,2,5.1,31,"Rachael Heyhoe Flint Trophy","2024","1427829","Trent Bridge, Nottingham","Nottingham","Western Storm","The Blaze","The Blaze","field",NA,"The Blaze","4",NA
"CE Dean",2023-09-16,"The Blaze","Southern Vipers",2,"10.0",0,51,2,5.1,26,"Rachael Heyhoe Flint Trophy","2023","1347457","Haslegrave Ground, Loughborough","Loughborough","Southern Vipers","The Blaze","The Blaze","field",NA,"Southern Vipers",NA,"126"
"FR Davies",2024-05-04,"Western Storm","Southern Vipers",2,"10.0",0,51,2,5.1,32,"Rachael Heyhoe Flint Trophy","2024","1427823","County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,"Southern Vipers",NA,"4"
"HL Baker",2024-05-08,"Thunder","Central Sparks",1,"9.0",0,51,2,5.66666666666667,22,"Rachael Heyhoe Flint Trophy","2024","1427828","Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","3",NA
"RA Fackrell",2024-05-01,"Sunrisers","Central Sparks",2,"8.4",1,51,2,5.88461538461539,27,"Rachael Heyhoe Flint Trophy","2024","1427819","Chester Road North Ground, Kidderminster","Kidderminster","Central Sparks","Sunrisers","Sunrisers","field",NA,"Sunrisers","5",NA
"S Laomi",2021-11-21,"Zimbabwe","Thailand",2,"10.0",0,51,2,5.1,26,"ICC Women's Cricket World Cup Qualifier","2021/22","1286902","Harare Sports Club","Harare","Thailand","Zimbabwe","Thailand","bat","C Sutthiruang","Thailand",NA,"8"
"CE Dean",2021-05-29,"Lightning","Southern Vipers",1,"10.0",0,52,2,5.2,27,"Rachael Heyhoe Flint Trophy","2021","1252267","The Rose Bowl, Southampton","Southampton","Lightning","Southern Vipers","Lightning","bat",NA,"Southern Vipers","4",NA
"R MacDonald-Gay",2023-09-10,"The Blaze","South East Stars",2,"7.0",0,52,2,7.42857142857143,22,"Rachael Heyhoe Flint Trophy","2023","1347447","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","The Blaze","South East Stars","bat",NA,"South East Stars",NA,"107"
"S Glenn",2021-05-31,"Western Storm","Central Sparks",2,"10.0",0,52,2,5.2,31,"Rachael Heyhoe Flint Trophy","2021","1252269","Edgbaston, Birmingham","Birmingham","Central Sparks","Western Storm","Western Storm","field",NA,"Central Sparks",NA,"41"
"A Griffiths",2020-09-11,"South East Stars","Western Storm",1,"9.0",1,53,2,5.88888888888889,33,"Rachael Heyhoe Flint Trophy","2020","1229339","County Ground, Bristol","Bristol","South East Stars","Western Storm","South East Stars","bat",NA,"Western Storm","7",NA
"N de Klerk",2024-05-08,"Western Storm","The Blaze",1,"10.0",0,53,2,5.3,33,"Rachael Heyhoe Flint Trophy","2024","1427829","Trent Bridge, Nottingham","Nottingham","Western Storm","The Blaze","The Blaze","field",NA,"The Blaze","4",NA
"N Holland",2023-09-16,"Thunder","Western Storm",2,"7.4",0,53,2,6.91304347826087,22,"Rachael Heyhoe Flint Trophy","2023","1347456","Old Trafford, Manchester","Manchester","Western Storm","Thunder","Western Storm","bat",NA,"Thunder","5",NA
"N Mutasa",2017-02-07,"Ireland","Zimbabwe",1,"10.0",1,53,2,5.3,33,"ICC Women's World Cup Qualifier","2016/17","1073402","Mercantile Cricket Association Ground","Colombo","Ireland","Zimbabwe","Zimbabwe","field","KJ Garth","Ireland",NA,"119"
"L Filer",2023-04-22,"Northern Diamonds","Western Storm",1,"7.0",1,54,2,7.71428571428571,29,"Rachael Heyhoe Flint Trophy","2023","1347405","Headingley, Leeds","Leeds","Northern Diamonds","Western Storm","Western Storm","field",NA,"Northern Diamonds",NA,"105"
"L Filer",2023-04-29,"Thunder","Western Storm",1,"9.0",0,54,2,6,34,"Rachael Heyhoe Flint Trophy","2023","1347408","Sophia Gardens, Cardiff","Cardiff","Thunder","Western Storm","Thunder","bat",NA,"Western Storm","6",NA
"N Harman",2020-09-05,"Northern Diamonds","Lightning",2,"9.0",0,54,2,6,24,"Rachael Heyhoe Flint Trophy","2020","1229336","Grace Road, Leicester","Leicester","Lightning","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","2",NA
"A Capsey",2021-09-10,"Lightning","South East Stars",2,"9.0",0,55,2,6.11111111111111,25,"Rachael Heyhoe Flint Trophy","2021","1252281","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Lightning","South East Stars","bat",NA,"South East Stars",NA,"28"
"KE Bryce",2022-07-16,"Southern Vipers","Lightning",1,"9.0",0,55,2,6.11111111111111,28,"Rachael Heyhoe Flint Trophy","2022","1297938","County Ground, Derby","Derby","Southern Vipers","Lightning","Southern Vipers","bat",NA,"Southern Vipers",NA,"66"
"DR Gibson",2021-09-18,"Sunrisers","Western Storm",2,"8.0",0,56,2,7,25,"Rachael Heyhoe Flint Trophy","2021","1252290","County Ground, Bristol","Bristol","Western Storm","Sunrisers","Western Storm","bat",NA,"Western Storm",NA,"36"
"EA Burns",2024-04-27,"Southern Vipers","Northern Diamonds",1,"10.0",0,56,2,5.6,26,"Rachael Heyhoe Flint Trophy","2024","1427817","The Rose Bowl, Southampton","Southampton","Southern Vipers","Northern Diamonds","Northern Diamonds","field",NA,"Southern Vipers",NA,"70"
"FM Trussler",2022-09-17,"Northern Diamonds","Southern Vipers",2,"10.0",1,56,2,5.6,26,"Rachael Heyhoe Flint Trophy","2022","1297952","Headingley, Leeds","Leeds","Southern Vipers","Northern Diamonds","Southern Vipers","bat",NA,"Northern Diamonds","4",NA
"FMK Morris",2024-07-07,"South East Stars","Thunder",1,"10.0",0,56,2,5.6,31,"Rachael Heyhoe Flint Trophy","2024","1427837","Whitegate Park, Blackpool","Blackpool","South East Stars","Thunder","South East Stars","bat",NA,"South East Stars",NA,"82"
"LCN Smith",2024-04-27,"Northern Diamonds","Southern Vipers",2,"10.0",0,56,2,5.6,28,"Rachael Heyhoe Flint Trophy","2024","1427817","The Rose Bowl, Southampton","Southampton","Southern Vipers","Northern Diamonds","Northern Diamonds","field",NA,"Southern Vipers",NA,"70"
"PC Graham",2024-04-27,"Western Storm","Thunder",1,"8.0",0,56,2,7,25,"Rachael Heyhoe Flint Trophy","2024","1427816","Old Trafford, Manchester","Manchester","Western Storm","Thunder","Thunder","field",NA,"Western Storm",NA,"66"
"S Laomi",2017-02-11,"Ireland","Thailand",1,"10.0",0,56,2,5.6,24,"ICC Women's World Cup Qualifier","2016/17","1073416","Colombo Cricket Club Ground",NA,"Ireland","Thailand","Ireland","bat","KJ Garth","Ireland",NA,"46"
"SB Odedra",2021-09-18,"Central Sparks","Lightning",2,"9.0",0,56,2,6.22222222222222,25,"Rachael Heyhoe Flint Trophy","2021","1252288","Haslegrave Ground, Loughborough","Loughborough","Lightning","Central Sparks","Central Sparks","field",NA,"Lightning",NA,"24"
"A Hartley",2021-09-12,"Northern Diamonds","Thunder",1,"10.0",0,57,2,5.7,27,"Rachael Heyhoe Flint Trophy","2021","1252284","Riverside Ground, Chester-le-Street","Chester-le-Street","Northern Diamonds","Thunder","Thunder","field",NA,"Northern Diamonds",NA,"105"
"C Sutthiruang",2017-02-10,"Zimbabwe","Thailand",1,"10.0",1,57,2,5.7,29,"ICC Women's World Cup Qualifier","2016/17","1073412","Mercantile Cricket Association Ground","Colombo","Thailand","Zimbabwe","Thailand","field","P Marange","Zimbabwe",NA,"36"
"KL Gordon",2021-09-18,"Central Sparks","Lightning",2,"10.0",0,57,2,5.7,31,"Rachael Heyhoe Flint Trophy","2021","1252288","Haslegrave Ground, Loughborough","Loughborough","Lightning","Central Sparks","Central Sparks","field",NA,"Lightning",NA,"24"
"GL Adams",2024-05-04,"Western Storm","Southern Vipers",2,"10.0",0,58,2,5.8,13,"Rachael Heyhoe Flint Trophy","2024","1427823","County Ground, Bristol","Bristol","Southern Vipers","Western Storm","Western Storm","field",NA,"Southern Vipers",NA,"4"
"B Miles",2024-04-20,"Southern Vipers","South East Stars",1,"10.0",0,59,2,5.9,32,"Rachael Heyhoe Flint Trophy","2024","1427808","Kent County Cricket Ground, Beckenham","Beckenham","Southern Vipers","South East Stars","South East Stars","field",NA,"South East Stars","4",NA
"HL Baker",2022-07-16,"Northern Diamonds","Central Sparks",2,"10.0",0,59,2,5.9,34,"Rachael Heyhoe Flint Trophy","2022","1297935","County Ground, New Road, Worcester","Worcester","Central Sparks","Northern Diamonds","Central Sparks","bat",NA,"Northern Diamonds","5",NA
"KS Castle",2021-09-12,"Southern Vipers","Sunrisers",1,"10.0",0,59,2,5.9,24,"Rachael Heyhoe Flint Trophy","2021","1252287","County Ground, Chelmsford","Chelmsford","Southern Vipers","Sunrisers","Sunrisers","field","GA Elwiss","Southern Vipers",NA,"1"
"N Holland",2024-05-01,"South East Stars","Western Storm",1,"7.0",0,59,2,8.42857142857143,12,"Rachael Heyhoe Flint Trophy","2024","1427820","The Cooper Associates County Ground, Taunton","Taunton","South East Stars","Western Storm","Western Storm","field",NA,"Western Storm",NA,"8"
"C de Lange",2021-11-25,"Ireland","Netherlands",1,"10.0",0,60,2,6,30,"ICC Women's Cricket World Cup Qualifier","2021/22","1286904","Sunrise Sports Club, Harare","Harare","Ireland","Netherlands","Netherlands","field","L Delany","Ireland",NA,"29"
"C Nicholas",2021-09-18,"Sunrisers","Western Storm",2,"8.3",0,60,2,7.05882352941176,26,"Rachael Heyhoe Flint Trophy","2021","1252290","County Ground, Bristol","Bristol","Western Storm","Sunrisers","Western Storm","bat",NA,"Western Storm",NA,"36"
"G Ballinger",2021-09-18,"Central Sparks","Lightning",2,"10.0",0,60,2,6,29,"Rachael Heyhoe Flint Trophy","2021","1252288","Haslegrave Ground, Loughborough","Loughborough","Lightning","Central Sparks","Central Sparks","field",NA,"Lightning",NA,"24"
"KJ Wolfe",2020-08-31,"South East Stars","Sunrisers",1,"9.0",0,60,2,6.66666666666667,27,"Rachael Heyhoe Flint Trophy","2020","1229331","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Sunrisers","South East Stars","bat",NA,"South East Stars",NA,"77"
"P Cleary",2022-07-09,"Thunder","Lightning",1,"8.0",0,60,2,7.5,24,"Rachael Heyhoe Flint Trophy","2022","1297933","Haslegrave Ground, Loughborough","Loughborough","Thunder","Lightning","Thunder","bat",NA,"Lightning","5",NA
"A Hartley",2021-06-06,"Lightning","Thunder",1,"10.0",0,61,2,6.1,30,"Rachael Heyhoe Flint Trophy","2021","1252274","Boughton Hall Cricket Club Ground, Chester","Chester","Lightning","Thunder","Lightning","bat",NA,"Lightning",NA,"134"
"GK Davis",2022-09-11,"South East Stars","Central Sparks",1,"10.0",0,61,2,6.1,33,"Rachael Heyhoe Flint Trophy","2022","1297948","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","Central Sparks","Central Sparks","field",NA,"South East Stars",NA,"59"
"KA Levick",2023-09-10,"Western Storm","Northern Diamonds",2,"9.0",0,61,2,6.77777777777778,24,"Rachael Heyhoe Flint Trophy","2023","1347450","The Cooper Associates County Ground, Taunton","Taunton","Northern Diamonds","Western Storm","Western Storm","field",NA,"Northern Diamonds",NA,"31"
"EA Burns",2024-05-08,"South East Stars","Northern Diamonds",2,"10.0",0,62,2,6.2,23,"Rachael Heyhoe Flint Trophy","2024","1427826","Kent County Cricket Ground, Beckenham","Beckenham","Northern Diamonds","South East Stars","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"3"
"HE Jones",2024-05-08,"Central Sparks","Thunder",2,"10.0",0,62,2,6.2,24,"Rachael Heyhoe Flint Trophy","2024","1427828","Old Trafford, Manchester","Manchester","Thunder","Central Sparks","Thunder","bat",NA,"Central Sparks","3",NA
"AJ Macleod",2020-09-19,"Western Storm","Sunrisers",1,"10.0",0,64,2,6.4,24,"Rachael Heyhoe Flint Trophy","2020","1229349","County Ground, Bristol","Bristol","Western Storm","Sunrisers","Sunrisers","field",NA,"Western Storm",NA,"47"
"M Chaudhary",2021-11-23,"Bangladesh","United States of America",1,"10.0",1,64,2,6.4,29,"ICC Women's Cricket World Cup Qualifier","2021/22","1286908","Sunrise Sports Club, Harare","Harare","Bangladesh","United States of America","United States of America","field",NA,"Bangladesh",NA,"270"
"GL Adams",2023-07-07,"Thunder","Southern Vipers",2,"10.0",0,67,2,6.7,27,"Rachael Heyhoe Flint Trophy","2023","1347429","Trafalgar Road Ground, Southport","Southport","Southern Vipers","Thunder","Southern Vipers","bat",NA,NA,NA,NA
"L Jackson",2022-07-03,"Northern Diamonds","Thunder",2,"10.0",0,67,2,6.7,29,"Rachael Heyhoe Flint Trophy","2022","1297930","Rookwood, Sale","Sale","Thunder","Northern Diamonds","Thunder","bat",NA,"Northern Diamonds","6",NA
"NE Farrant",2024-06-30,"The Blaze","South East Stars",1,"7.0",0,67,2,9.57142857142857,16,"Rachael Heyhoe Flint Trophy","2024","1427831","Kent County Cricket Ground, Beckenham","Beckenham","The Blaze","South East Stars","South East Stars","field",NA,"The Blaze",NA,"133"
"S Turner",2024-05-08,"South East Stars","Northern Diamonds",2,"10.0",0,79,2,7.9,22,"Rachael Heyhoe Flint Trophy","2024","1427826","Kent County Cricket Ground, Beckenham","Beckenham","Northern Diamonds","South East Stars","Northern Diamonds","bat",NA,"Northern Diamonds",NA,"3"
"BF Smith",2023-09-16,"Central Sparks","South East Stars",2,"0.1",0,0,1,0,1,"Rachael Heyhoe Flint Trophy","2023","1347455","Edgbaston, Birmingham","Birmingham","South East Stars","Central Sparks","Central Sparks","field",NA,"South East Stars",NA,"152"
"E Jones",2021-09-12,"South East Stars","Central Sparks",2,"0.3",0,0,1,0,3,"Rachael Heyhoe Flint Trophy","2021","1252285","County Ground, New Road, Worcester","Worcester","Central Sparks","South East Stars","Central Sparks","bat",NA,"Central Sparks",NA,"115"
"KA Levick",2021-06-05,"Sunrisers","Northern Diamonds",1,"0.1",0,0,1,0,1,"Rachael Heyhoe Flint Trophy","2021","1252273","FP Fenner's Ground, Cambridge","Cambridge","Sunrisers","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","9",NA
"M Mangru",2022-06-21,"Leeward Islands","Guyana",1,"1.0",1,0,1,0,6,"CG United Women's Super50","2022","wi_211979","Guyana National Stadium, Providence",NA,"Guyana","Leeward Islands","Leeward Islands","bat",NA,"Guyana","8",NA
"T Graves",2024-05-08,"Western Storm","The Blaze",1,"0.1",0,0,1,0,1,"Rachael Heyhoe Flint Trophy","2024","1427829","Trent Bridge, Nottingham","Nottingham","Western Storm","The Blaze","The Blaze","field",NA,"The Blaze","4",NA
"S Saenya",2017-02-13,"Sri Lanka","Thailand",2,"0.4",0,1,1,1.5,3,"ICC Women's World Cup Qualifier","2016/17","1073418","Mercantile Cricket Association Ground","Colombo","Sri Lanka","Thailand","Thailand","bat","PRCS Kumarihami","Sri Lanka","7",NA
"Javeria Khan",2017-02-13,"Scotland","Pakistan",1,"2.0",1,2,1,1,12,"ICC Women's World Cup Qualifier","2016/17","1073420","Colombo Cricket Club Ground",NA,"Pakistan","Scotland","Scotland","bat","Sana Mir","Pakistan","6",NA
"BF Smith",2024-04-24,"The Blaze","South East Stars",1,"4.0",2,3,1,0.75,22,"Rachael Heyhoe Flint Trophy","2024","1427810","Grace Road, Leicester","Leicester","The Blaze","South East Stars","The Blaze","bat",NA,"South East Stars","8",NA
"LCN Smith",2021-06-05,"Sunrisers","Northern Diamonds",1,"5.0",3,3,1,0.6,27,"Rachael Heyhoe Flint Trophy","2021","1252273","FP Fenner's Ground, Cambridge","Cambridge","Sunrisers","Northern Diamonds","Northern Diamonds","field",NA,"Northern Diamonds","9",NA
"A Stonehouse",2023-09-10,"The Blaze","South East Stars",2,"5.0",3,4,1,0.8,27,"Rachael Heyhoe Flint Trophy","2023","1347447","Kent County Cricket Ground, Beckenham","Beckenham","South East Stars","The Blaze","South East Stars","bat",NA,"South East Stars",NA,"107"
"M Joshi",2017-02-13,"Zimbabwe","India",1,"5.0",2,4,1,0.8,28,"ICC Women's World Cup Qualifier","2016/17","1073417","P Sara Oval","Colombo","India","Zimbabwe","Zimbabwe","bat","Poonam Yadav","India","9",NA
"SS Grimmond",2022-06-21,"Leeward Islands","Guyana",1,"0.5",0,4,1,4.8,4,"CG United Women's Super50","2022","wi_211979","Guyana National Stadium, Providence",NA,"Guyana","Leeward Islands","Leeward Islands","bat",NA,"Guyana","8",NA
"AJ Macleod",2021-06-12,"Lightning","Sunrisers",2,"1.0",0,5,1,5,4,"Rachael Heyhoe Flint Trophy","2021","1252277","Haslegrave Ground, Loughborough","Loughborough","Sunrisers","Lightning","Sunrisers","bat",NA,"Lightning","5",NA
"BF Smith",2023-05-05,"Sunrisers","South East Stars",2,"2.0",0,5,1,2.5,10,"Rachael Heyhoe Flint Trophy","2023","1347415","Radlett Cricket Club, Radlett","Radlett","South East Stars","Sunrisers","Sunrisers","field",NA,"South East Stars",NA,"91"
"FMK Morris",2024-05-06,"The Blaze","Thunder",1,"4.0",1,5,1,1.25,19,"Rachael Heyhoe Flint Trophy","2024","1427825","Trent Bridge, Nottingham","Nottingham","The Blaze","Thunder","Thunder","field",NA,"Thunder","1",NA
"PAC Cowdrill",2020-09-05,"South East Stars","Southern Vipers",2,"3.0",0,5,1,1.66666666666667,13,"Rachael Heyhoe Flint Trophy","2020","1229337","County Ground, Hove","Brighton","Southern Vipers","South East Stars","Southern Vipers","bat",NA,"Southern Vipers",NA,"111"
"H Kaur",2017-05-11,"Zimbabwe","India",1,"4.0",2,6,1,1.5,21,"Women's Quadrangular Series (in South Africa)","2017","1089525","North-West University No1 Ground","Potchefstroom","India","Zimbabwe","Zimbabwe","bat","RS Gayakwad","India","9",NA
