"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BI Louw",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",1,16,26,61.5384615384615,16,1,0,0,0,0,16
"BJ McCarthy",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",1,3,9,33.3333333333333,3,0,0,0,0,0,3
"BJ McCarthy",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",4,43,34,126.470588235294,43,3,2,3,0,0,20
"BJ McCarthy",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,166,128,129.6875,55.3333333333333,9,13,0,1,0,110
"BJ McCarthy",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",4,79,64,123.4375,26.3333333333333,5,6,1,0,0,34
"C Campher",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,101,131,77.0992366412214,50.5,12,0,1,0,1,59
"C Campher",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,34,30,113.333333333333,34,5,0,0,0,0,34
"C Campher",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",5,50,80,62.5,12.5,5,1,1,0,0,29
"C Campher",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",3,124,121,102.479338842975,41.3333333333333,16,1,0,0,1,98
"C Carmichael",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,43,35,122.857142857143,43,4,1,0,0,0,43
"C Carmichael",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,175,240,72.9166666666667,43.75,17,2,1,0,1,62
"C Carmichael",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,3,5,60,3,0,0,0,0,0,3
"C De Freitas",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Leinster Lightning",3,120,157,76.4331210191083,40,11,0,0,0,2,59
